Hour	Heat source [kW]
1658	0.005079797
1659	0.008963956
1660	0.008538691
1661	0.013359099
1662	0.01409385
1663	0.014761805
1664	0.016231862
1665	0.019210385
1666	0.012205764
1667	0.016678835
1668	0.017885051
1669	0.017119686
1670	0.015216014
1671	0.029549214
1672	0.04582839
1673	0.036843282
1674	0.043243404
1675	0.034214879
1676	0.028282326
1677	0.029289825
1678	0.013840027
1679	0.010002625
1680	0.008076132
1681	0.010960028
1682	0.015710301
1683	0.013679717
1684	0.019612827
1685	0.034332885
1686	0.036076247
1687	0.032312321
1688	0.02297765
1689	0.017679098
1690	0.022262939
1691	0.016333725
1692	0.023677333
1693	0.01898328
1694	0.0309881
1695	0.048567005
1696	0.056225108
1697	0.031600949
1698	0.027065535
1699	0.008082255
1700	0.007169383
1701	0.005901382
1702	0.007047481
1703	0.007320786
1704	0.006586036
1705	0.004881637
1706	0.004515376
1707	0.008216959
1708	0.030919635
1709	0.052080448
1710	0.044042167
1711	0.029723996
1712	0.031206856
1713	0.024001848
1714	0.02045946
1715	0.019352325
1716	0.021524848
1717	0.020985475
1718	0.026270668
1719	0.034168123
1720	0.049011195
1721	0.039437174
1722	0.032121954
1723	0.016364896
1724	0.005735507
1725	0.0072128
1726	0.006406801
1727	0.006100655
1728	0.011306251
1729	0.011507194
1730	0.010972273
1731	0.012138968
1732	0.017824378
1733	0.021815409
1734	0.04330352
1735	0.040177491
1736	0.026521152
1737	0.028368047
1738	0.02045946
1739	0.027546462
1740	0.027639976
1741	0.026995956
1742	0.024981515
1743	0.051252184
1744	0.048979467
1745	0.050042629
1746	0.045267307
1747	0.035959912
1748	0.016971622
1749	0.009585154
1750	0.008393967
1751	0.019811544
1752	0.021541547
1753	0.018989959
1754	0.021900016
1755	0.044405645
1756	0.037049235
1757	0.063375566
1758	0.053197046
1759	0.040375651
1760	0.03465573
1761	0.025198601
1762	0.025938917
1763	0.020679885
1764	0.027920517
1765	0.031076604
1766	0.043858479
1767	0.065209103
1768	0.081479372
1769	0.068937404
1770	0.065904889
1771	0.0839881
1772	0.075899722
1773	0.075565744
1774	0.052701646
1775	0.052588094
1776	0.033037052
1777	0.038936208
1778	0.030779364
1779	0.035037577
1780	0.037049235
1781	0.04655646
1782	0.049397496
1783	0.054705511
1784	0.0322266
1785	0.034171462
1786	0.028149292
1787	0.027503045
1788	0.037572466
1789	0.040472504
1790	0.05224688
1791	0.0572404
1792	0.082619348
1793	0.048733994
1794	0.039403776
1795	0.028705364
1796	0.018480087
1797	0.021815409
1798	0.02046948
1799	0.020709943
1800	0.025849857
1801	0.019476453
1802	0.024886888
1803	0.026522265
1804	0.035707759
1805	0.039060336
1806	0.05056419
1807	0.058841265
1808	0.031879264
1809	0.031989476
1810	0.03795988
1811	0.036008895
1812	0.031565881
1813	0.031718954
1814	0.045036863
1815	0.073922018
1816	0.083669708
1817	0.066020668
1818	0.043344154
1819	0.018706079
1820	0.007169383
1821	0.005901382
1822	0.006406801
1823	0.006710721
1824	0.004390691
1825	0.005369801
1826	0.004515376
1827	0.008963956
1828	0.008538691
1829	0.011231663
1830	0.02556041
1831	0.034419719
1832	0.025495841
1833	0.021209796
1834	0.02343186
1835	0.019026697
1836	0.025336645
1837	0.023926147
1838	0.039910309
1839	0.046191312
1840	0.034880608
1841	0.029670559
1842	0.011896278
1843	0.006465804
1844	0.00860326
1845	0.005245673
1846	0.005125441
1847	0.006100655
1848	0.005488363
1849	0.004881637
1850	0.006208641
1851	0.008963956
1852	0.006830953
1853	0.010019324
1854	0.01409385
1855	0.010019324
1856	0.013031801
1857	0.012671106
1858	0.010204682
1859	0.015810494
1860	0.017707486
1861	0.014410015
1862	0.026484414
1863	0.021490337
1864	0.030672492
1865	0.01409385
1866	0.011896278
1867	0.00889048
1868	0.005735507
1869	0.005245673
1870	0.005766121
1871	0.007320786
1872	0.006586036
1873	0.00390531
1874	0.004515376
1875	0.008963956
1876	0.00939256
1877	0.013359099
1878	0.012919362
1879	0.010019324
1880	0.00549059
1881	0.003219543
1882	0.005816774
1883	0.007013527
1884	0.008363909
1885	0.014267518
1886	0.009110906
1887	0.015099122
1888	0.017687447
1889	0.010570387
1890	0.008922208
1891	0.00889048
1892	0.006452445
1893	0.0072128
1894	0.005766121
1895	0.004880524
1896	0.006586036
1897	0.004393474
1898	0.005079797
1899	0.00854537
1900	0.016684958
1901	0.02091033
1902	0.035408292
1903	0.034214879
1904	0.018218471
1905	0.01244901
1906	0.012128392
1907	0.011206614
1908	0.009698706
1909	0.013520522
1910	0.016657127
1911	0.022069232
1912	0.050156738
1913	0.037089312
1914	0.03287229
1915	0.039228995
1916	0.033030373
1917	0.017816585
1918	0.015257204
1919	0.008853743
1920	0.005488363
1921	0.00390531
1922	0.006208641
1923	0.008963956
1924	0.015168144
1925	0.029996187
1926	0.033908733
1927	0.032880083
1928	0.024453831
1929	0.016737838
1930	0.015613447
1931	0.012855906
1932	0.018711645
1933	0.022102629
1934	0.027706772
1935	0.031956635
1936	0.044110075
1937	0.059788648
1938	0.053544939
1939	0.03870966
1940	0.036310031
1941	0.028668627
1942	0.040364518
1943	0.033420013
1944	0.024638632
1945	0.024335826
1946	0.033522989
1947	0.044405645
1948	0.046823642
1949	0.050470676
1950	0.042547061
1951	0.036016131
1952	0.033841381
1953	0.027198013
1954	0.019041169
1955	0.020985475
1956	0.023784763
1957	0.028342999
1958	0.038687951
1959	0.041034143
1960	0.054660424
1961	0.049515501
1962	0.055380145
1963	0.034214879
1964	0.018404386
1965	0.014284773
1966	0.011171547
1967	0.005401529
1968	0.006106222
1969	0.006582696
1970	0.009368068
1971	0.015897328
1972	0.018996639
1973	0.021117953
1974	0.020448328
1975	0.025814789
1976	0.015612334
1977	0.016813539
1978	0.017453663
1979	0.016069883
1980	0.015309528
1981	0.017313392
1982	0.020506217
1983	0.038268253
1984	0.048952749
1985	0.033158954
1986	0.034139178
1987	0.023986262
1988	0.008486368
1989	0.005901382
1990	0.006406801
1991	0.00549059
1992	0.004390691
1993	0.005857965
1994	0.006208641
1995	0.008216959
1996	0.006830953
1997	0.012245841
1998	0.010570387
1999	0.01437773
2000	0.016231862
2001	0.018342043
2002	0.013630734
2003	0.021264903
2004	0.025382288
2005	0.019633423
2006	0.038687951
2007	0.044151823
2008	0.060855706
2009	0.051479288
2010	0.02851444
2011	0.012847
2012	0.007886322
2013	0.007868509
2014	0.007688162
2015	0.004880524
2016	0.005488363
2017	0.004881637
2018	0.004515376
2019	0.007469963
2020	0.00939256
2021	0.008906066
2022	0.014882036
2023	0.016264703
2024	0.008877121
2025	0.005580764
2026	0.006041653
2027	0.00810452
2028	0.011266174
2029	0.01290489
2030	0.017118016
2031	0.018991629
2032	0.023097882
2033	0.010570387
2034	0.009913565
2035	0.006465804
2036	0.007169383
2037	0.005901382
2038	0.005766121
2039	0.004880524
2040	0.005488363
2041	0.00390531
2042	0.004515376
2043	0.00597597
2044	0.010246429
2045	0.011132583
2046	0.01409385
2047	0.012245841
2048	0.011294005
2049	0.008744644
2050	0.008850403
2051	0.009378088
2052	0.010299865
2053	0.010816417
2054	0.01868103
2055	0.021490337
2056	0.040895542
2057	0.035112166
2058	0.040210888
2059	0.02297765
2060	0.023415161
2061	0.018114938
2062	0.007047481
2063	0.007320786
2064	0.0060372
2065	0.005369801
2066	0.005644219
2067	0.00597597
2068	0.008538691
2069	0.008906066
2070	0.015809381
2071	0.018234057
2072	0.008340531
2073	0.009221118
2074	0.007425433
2075	0.005009662
2076	0.003976559
2077	0.006920013
2078	0.009110906
2079	0.017540497
2080	0.012936061
2081	0.01409385
2082	0.009913565
2083	0.007274029
2084	0.006452445
2085	0.007868509
2086	0.005125441
2087	0.00549059
2088	0.006586036
2089	0.004393474
2090	0.006208641
2091	0.00597597
2092	0.008538691
2093	0.012245841
2094	0.011744875
2095	0.008906066
2096	0.006100655
2097	0.003296358
2098	0.002194232
2099	0.001097116
2100	0.000456436
2101	0.002302218
2102	0.00325628
2103	0.003050328
2104	0.011132583
2105	0.01409385
2106	0.007930852
2107	0.008082255
2108	0.006452445
2109	0.007868509
2110	0.005766121
2111	0.006710721
2112	0.004390691
2113	0.005857965
2114	0.006773063
2115	0.00597597
2116	0.010246429
2117	0.010019324
2118	0.010570387
2119	0.010019324
2120	0.007320786
2121	0.004395144
2122	0.002438036
2123	0.001097116
2124	0.000410792
2125	0.000410792
2126	0.001097116
2127	0.003050328
2128	0.013359099
2129	0.01409385
2130	0.010904921
2131	0.008082255
2132	0.005735507
2133	0.0072128
2134	0.006406801
2135	0.006710721
2136	0.004939527
2137	0.004393474
2138	0.005644219
2139	0.008216959
2140	0.007684822
2141	0.010019324
2142	0.011744875
2143	0.008906066
2144	0.004880524
2145	0.002930096
2146	0.002925643
2147	0.00134092
2148	0.001001932
2149	0.003649261
2150	0.004759179
2151	0.004729121
2152	0.010019324
2153	0.010570387
2154	0.008922208
2155	0.008082255
2156	0.007169383
2157	0.007868509
2158	0.007688162
2159	0.007320786
2160	0.007163817
2161	0.017533818
2162	0.015134189
2163	0.016249118
2164	0.024441585
2165	0.032723113
2166	0.038249884
2167	0.028753234
2168	0.023014388
2169	0.019281633
2170	0.017038418
2171	0.018074861
2172	0.019128003
2173	0.019643442
2174	0.028196049
2175	0.030712569
2176	0.058813434
2177	0.030859519
2178	0.029445124
2179	0.012847
2180	0.007169383
2181	0.006557091
2182	0.007047481
2183	0.007320786
2184	0.006586036
2185	0.005369801
2186	0.004515376
2187	0.006722967
2188	0.006830953
2189	0.010518064
2190	0.018861378
2191	0.026868488
2192	0.015612334
2193	0.016045948
2194	0.017750903
2195	0.017072929
2196	0.017679098
2197	0.018781223
2198	0.027157935
2199	0.042608847
2200	0.033559727
2201	0.027198013
2202	0.011896278
2203	0.009698706
2204	0.007886322
2205	0.006557091
2206	0.006406801
2207	0.004880524
2208	0.0060372
2209	0.005369801
2210	0.004515376
2211	0.008216959
2212	0.006830953
2213	0.013359099
2214	0.011744875
2215	0.013359099
2216	0.006710721
2217	0.004028882
2218	0.003073706
2219	0.001580827
2220	0.004161359
2221	0.003958746
2222	0.005450512
2223	0.00381291
2224	0.010019324
2225	0.010570387
2226	0.010904921
2227	0.007274029
2228	0.009429297
2229	0.023707948
2230	0.031380524
2231	0.022468335
2232	0.0270878
2233	0.01971803
2234	0.018422198
2235	0.023480287
2236	0.027759095
2237	0.026962002
2238	0.025711813
2239	0.036597252
2240	0.021246534
2241	0.014407788
2242	0.015613447
2243	0.017981347
2244	0.01512918
2245	0.022060882
2246	0.029696164
2247	0.034747017
2248	0.053848859
2249	0.051850003
2250	0.046840341
2251	0.040853795
2252	0.032881196
2253	0.033237439
2254	0.030230528
2255	0.030899596
2256	0.042722399
2257	0.048181261
2258	0.041399848
2259	0.050486262
2260	0.065521372
2261	0.073628118
2262	0.059720183
2263	0.054680463
2264	0.050938245
2265	0.034533271
2266	0.026161569
2267	0.025609393
2268	0.032434779
2269	0.029105024
2270	0.0367776
2271	0.073132162
2272	0.095578788
2273	0.084440639
2274	0.074143
2275	0.068001154
2276	0.070508212
2277	0.058603028
2278	0.049241639
2279	0.051734781
2280	0.047165969
2281	0.046534752
2282	0.042263737
2283	0.051213776
2284	0.069164509
2285	0.069623172
2286	0.082786337
2287	0.059579912
2288	0.043263442
2289	0.047545034
2290	0.035839123
2291	0.047104183
2292	0.035628717
2293	0.04414069
2294	0.060078095
2295	0.070205406
2296	0.073118802
2297	0.095096747
2298	0.071154458
2299	0.052285844
2300	0.033482355
2301	0.047291211
2302	0.029512476
2303	0.016329272
2304	0.011306251
2305	0.015405268
2306	0.017439191
2307	0.016761216
2308	0.026771635
2309	0.045112008
2310	0.049650762
2311	0.05530667
2312	0.038552134
2313	0.027047723
2314	0.035188424
2315	0.036236556
2316	0.037572466
2317	0.034344017
2318	0.037256858
2319	0.047424802
2320	0.074259892
2321	0.067997815
2322	0.049114728
2323	0.050157851
2324	0.034689127
2325	0.029813056
2326	0.018630934
2327	0.010286506
2328	0.008076132
2329	0.004390691
2330	0.013721465
2331	0.014196269
2332	0.021997427
2333	0.034429182
2334	0.029516929
2335	0.027786926
2336	0.025137372
2337	0.024881322
2338	0.020595278
2339	0.017072929
2340	0.021768652
2341	0.027493026
2342	0.024571836
2343	0.055573852
2344	0.050751218
2345	0.065276455
2346	0.048677217
2347	0.039426041
2348	0.038574399
2349	0.055861073
2350	0.034753696
2351	0.028887939
2352	0.018275248
2353	0.032856704
2354	0.025193591
2355	0.036697445
2356	0.037579146
2357	0.050557511
2358	0.063580406
2359	0.053520447
2360	0.0284649
2361	0.024363657
2362	0.023830406
2363	0.025368929
2364	0.022082591
2365	0.026178268
2366	0.042962863
2367	0.046219143
2368	0.059529816
2369	0.063372226
2370	0.046083882
2371	0.033710017
2372	0.04562689
2373	0.059287682
2374	0.030721475
2375	0.018408839
2376	0.0210506
2377	0.015095782
2378	0.018916484
2379	0.033618173
2380	0.030944683
2381	0.040272674
2382	0.047931334
2383	0.046834775
2384	0.034318969
2385	0.029200208
2386	0.033264157
2387	0.026579041
2388	0.028643022
2389	0.023881616
2390	0.042180799
2391	0.050942698
2392	0.055471989
2393	0.047175989
2394	0.037722756
2395	0.02684511
2396	0.012971685
2397	0.008471339
2398	0.007604667
2399	0.007403167
2400	0.004939527
2401	0.004881637
2402	0.005644219
2403	0.008927218
2404	0.012134515
2405	0.027773567
2406	0.042515333
2407	0.039502856
2408	0.024797828
2409	0.019643442
2410	0.020873592
2411	0.017072929
2412	0.016320366
2413	0.028962527
2414	0.036857754
2415	0.036474794
2416	0.055896141
2417	0.030859519
2418	0.018019755
2419	0.007102588
2420	0.007886322
2421	0.0072128
2422	0.007047481
2423	0.00549059
2424	0.004390691
2425	0.005369801
2426	0.005079797
2427	0.00597597
2428	0.007684822
2429	0.010019324
2430	0.013604016
2431	0.02134784
2432	0.020511783
2433	0.020407694
2434	0.022156066
2435	0.017398557
2436	0.022440503
2437	0.02847492
2438	0.02416661
2439	0.04433885
2440	0.031273651
2441	0.021263233
2442	0.008922208
2443	0.007274029
2444	0.007169383
2445	0.006557091
2446	0.007688162
2447	0.006100655
2448	0.004939527
2449	0.005369801
2450	0.005644219
2451	0.007469963
2452	0.006830953
2453	0.010019324
2454	0.012919362
2455	0.011132583
2456	0.007320786
2457	0.008021026
2458	0.008850403
2459	0.008270952
2460	0.00879474
2461	0.015772643
2462	0.016476222
2463	0.01704788
2464	0.012936061
2465	0.011744875
2466	0.011896278
2467	0.00889048
2468	0.00860326
2469	0.0072128
2470	0.007047481
2471	0.007320786
2472	0.004390691
2473	0.004393474
2474	0.005644219
2475	0.006722967
2476	0.008538691
2477	0.008906066
2478	0.01409385
2479	0.010019324
2480	0.004880524
2481	0.004028882
2482	0.002925643
2483	0.001462821
2484	0.000456436
2485	0.000410792
2486	0.00134092
2487	0.0041942
2488	0.008906066
2489	0.0093959
2490	0.007930852
2491	0.009698706
2492	0.006452445
2493	0.005245673
2494	0.005766121
2495	0.004880524
2496	0.006586036
2497	0.005369801
2498	0.006208641
2499	0.007469963
2500	0.00939256
2501	0.012245841
2502	0.011744875
2503	0.012245841
2504	0.007320786
2505	0.002930096
2506	0.002925643
2507	0.001097116
2508	0.000365149
2509	0.000502079
2510	0.001462821
2511	0.00381291
2512	0.011132583
2513	0.010570387
2514	0.011896278
2515	0.00889048
2516	0.007169383
2517	0.0072128
2518	0.007688162
2519	0.006100655
2520	0.005488363
2521	0.004881637
2522	0.005079797
2523	0.007469963
2524	0.010246429
2525	0.012245841
2526	0.012919362
2527	0.008906066
2528	0.00549059
2529	0.003296358
2530	0.002681839
2531	0.001896992
2532	0.001964901
2533	0.003981012
2534	0.005794509
2535	0.009574021
2536	0.011642455
2537	0.010570387
2538	0.009913565
2539	0.008082255
2540	0.005735507
2541	0.005901382
2542	0.007688162
2543	0.006100655
2544	0.006586036
2545	0.005857965
2546	0.005079797
2547	0.008963956
2548	0.010246429
2549	0.008906066
2550	0.010570387
2551	0.010019324
2552	0.006710721
2553	0.00350899
2554	0.005918081
2555	0.00667955
2556	0.010480213
2557	0.011071353
2558	0.009925811
2559	0.011211624
2560	0.011642455
2561	0.0093959
2562	0.011896278
2563	0.006465804
2564	0.00860326
2565	0.006557091
2566	0.006406801
2567	0.004880524
2568	0.004390691
2569	0.004881637
2570	0.006208641
2571	0.008216959
2572	0.006830953
2573	0.011132583
2574	0.01409385
2575	0.008906066
2576	0.006100655
2577	0.004395144
2578	0.003863006
2579	0.007982062
2580	0.009578474
2581	0.013773231
2582	0.016718913
2583	0.014492953
2584	0.010019324
2585	0.011744875
2586	0.011896278
2587	0.00889048
2588	0.00860326
2589	0.005245673
2590	0.005766121
2591	0.00549059
2592	0.006586036
2593	0.005369801
2594	0.005079797
2595	0.00597597
2596	0.00939256
2597	0.008906066
2598	0.010570387
2599	0.012245841
2600	0.007320786
2601	0.003296358
2602	0.006208641
2603	0.00271635
2604	0.001207885
2605	0.002654008
2606	0.007325239
2607	0.005375368
2608	0.013359099
2609	0.01409385
2610	0.007930852
2611	0.007274029
2612	0.005735507
2613	0.005901382
2614	0.006406801
2615	0.006710721
2616	0.005488363
2617	0.005369801
2618	0.006773063
2619	0.006722967
2620	0.006830953
2621	0.008906066
2622	0.01409385
2623	0.010019324
2624	0.006710721
2625	0.004028882
2626	0.002438036
2627	0.001942636
2628	0.00312102
2629	0.004087884
2630	0.00756793
2631	0.008855969
2632	0.013359099
2633	0.01409385
2634	0.010904921
2635	0.00889048
2636	0.005735507
2637	0.007868509
2638	0.007688162
2639	0.006100655
2640	0.004390691
2641	0.005857965
2642	0.006208641
2643	0.008216959
2644	0.006830953
2645	0.011132583
2646	0.010570387
2647	0.010019324
2648	0.006100655
2649	0.004028882
2650	0.002681839
2651	0.001097116
2652	0.000456436
2653	0.001019745
2654	0.005123215
2655	0.008945587
2656	0.019189233
2657	0.018625924
2658	0.012440661
2659	0.013256123
2660	0.016214607
2661	0.0072128
2662	0.007047481
2663	0.007320786
2664	0.008755776
2665	0.005361452
2666	0.006885502
2667	0.012818056
2668	0.013180978
2669	0.019003318
2670	0.015304518
2671	0.012294824
2672	0.01004159
2673	0.007225046
2674	0.005079797
2675	0.004684034
2676	0.006866577
2677	0.004613342
2678	0.007048595
2679	0.014492953
2680	0.021173059
2681	0.012919362
2682	0.007930852
2683	0.006465804
2684	0.006452445
2685	0.0072128
2686	0.006406801
2687	0.006710721
2688	0.006586036
2689	0.004393474
2690	0.005644219
2691	0.007469963
2692	0.006830953
2693	0.013359099
2694	0.01409385
2695	0.008906066
2696	0.004880524
2697	0.008382835
2698	0.007365317
2699	0.009573464
2700	0.01022973
2701	0.013926861
2702	0.016201247
2703	0.01704788
2704	0.019189233
2705	0.01409385
2706	0.007930852
2707	0.00889048
2708	0.006452445
2709	0.0072128
2710	0.007047481
2711	0.00549059
2712	0.004939527
2713	0.005857965
2714	0.006208641
2715	0.006722967
2716	0.007684822
2717	0.013359099
2718	0.010570387
2719	0.012245841
2720	0.006267087
2721	0.00612292
2722	0.008910519
2723	0.00706251
2724	0.010032683
2725	0.01230373
2726	0.014888716
2727	0.01245736
2728	0.0138378
2729	0.0093959
2730	0.008922208
2731	0.007274029
2732	0.006452445
2733	0.005245673
