Hour	Mass flow rate [kg/h]	Temperature [C]
339	0.100555052	80
340	0.100724268	80
341	0.113483877	80
342	0.141029226	80
343	0.121272789	80
344	0.076758044	80
345	0.063116734	80
346	0.08110977	80
347	0.074258779	80
348	0.083167072	80
349	0.075979876	80
350	0.095300473	80
351	0.150783038	80
352	0.193790432	80
353	0.202069733	80
354	0.194922615	80
355	0.163451361	80
356	0.155528302	80
357	0.157831077	80
358	0.096078641	80
359	0.100323495	80
360	0.080444042	80
361	0.119697528	80
362	0.093921146	80
363	0.100323495	80
364	0.143042554	80
365	0.130128758	80
366	0.115978689	80
367	0.097499158	80
368	0.095719615	80
369	0.057849352	80
370	0.056353133	80
371	0.058063098	80
372	0.082034888	80
373	0.074263232	80
374	0.094923079	80
375	0.121189294	80
376	0.194207903	80
377	0.143712735	80
378	0.195937907	80
379	0.115061921	80
380	0.133963376	80
381	0.117186574	80
382	0.104401916	80
383	0.099425095	80
384	0.078952276	80
385	0.09342686	80
386	0.076041662	80
387	0.099274805	80
388	0.089002771	80
389	0.108644543	80
390	0.110648408	80
391	0.139716138	80
392	0.075976536	80
393	0.078740757	80
394	0.076701824	80
395	0.071855254	80
396	0.066778797	80
397	0.065357166	80
398	0.081935808	80
399	0.176593931	80
400	0.186092251	80
401	0.168391444	80
402	0.16292479	80
403	0.144017768	80
404	0.089923436	80
405	0.080828116	80
406	0.055230969	80
407	0.052907042	80
408	0.062146529	80
409	0.04270236	80
410	0.047546704	80
411	0.051169803	80
412	0.063023777	80
413	0.103713366	80
414	0.099772988	80
415	0.087986367	80
416	0.0627822	80
417	0.047426472	80
418	0.051927932	80
419	0.063188539	80
420	0.041600235	80
421	0.045109225	80
422	0.06243041	80
423	0.119543898	80
424	0.133277609	80
425	0.084171231	80
426	0.097653345	80
427	0.071573043	80
428	0.076467483	80
429	0.052261909	80
430	0.058339186	80
431	0.052588094	80
432	0.035498466	80
433	0.039486714	80
434	0.035809065	80
435	0.040901108	80
436	0.06618877	80
437	0.074326688	80
438	0.070380744	80
439	0.087428624	80
440	0.040878843	80
441	0.040232597	80
442	0.045164888	80
443	0.056235128	80
444	0.059240925	80
445	0.047807206	80
446	0.063342168	80
447	0.101061585	80
448	0.126571898	80
449	0.122397179	80
450	0.081727629	80
451	0.070001679	80
452	0.043098124	80
453	0.038635628	80
454	0.023535393	80
455	0.019109078	80
456	0.007850697	80
457	0.007307427	80
458	0.012343808	80
459	0.019437489	80
460	0.042054444	80
461	0.053661275	80
462	0.043083095	80
463	0.066368004	80
464	0.046783565	80
465	0.036388516	80
466	0.029431765	80
467	0.029787451	80
468	0.035446143	80
469	0.03237355	80
470	0.057279921	80
471	0.081612963	80
472	0.108473658	80
473	0.06820655	80
474	0.05442497	80
475	0.043821742	80
476	0.015385229	80
477	0.007269576	80
478	0.007047481	80
479	0.004880524	80
480	0.004390691	80
481	0.004881637	80
482	0.005079797	80
483	0.007469963	80
484	0.017228228	80
485	0.029284259	80
486	0.029516929	80
487	0.042199168	80
488	0.023574357	80
489	0.024867963	80
490	0.030884011	80
491	0.029473512	80
492	0.037572466	80
493	0.032011741	80
494	0.040918921	80
495	0.061132907	80
496	0.096693159	80
497	0.076400688	80
498	0.049834449	80
499	0.034466476	80
500	0.012031539	80
501	0.005245673	80
502	0.007688162	80
503	0.004880524	80
504	0.004939527	80
505	0.00390531	80
506	0.005079797	80
507	0.008216959	80
508	0.018870841	80
509	0.032723113	80
510	0.040938959	80
511	0.041537892	80
512	0.022879684	80
513	0.019780373	80
514	0.020751134	80
515	0.029634935	80
516	0.032782116	80
517	0.040718534	80
518	0.046650531	80
519	0.078050537	80
520	0.065183498	80
521	0.076701824	80
522	0.036920097	80
523	0.031607629	80
524	0.009545633	80
525	0.005245673	80
526	0.007047481	80
527	0.00549059	80
528	0.005488363	80
529	0.004881637	80
530	0.005079797	80
531	0.00597597	80
532	0.006830953	80
533	0.023037766	80
534	0.033831919	80
535	0.038874422	80
536	0.031937153	80
537	0.022104856	80
538	0.02985202	80
539	0.029787451	80
540	0.035824651	80
541	0.032698622	80
542	0.057843229	80
543	0.058949251	80
544	0.116170726	80
545	0.075220077	80
546	0.062009598	80
547	0.038220383	80
548	0.02322702	80
549	0.018209565	80
550	0.006759704	80
551	0.008883801	80
552	0.004939527	80
553	0.00390531	80
554	0.005644219	80
555	0.009738783	80
556	0.026434317	80
557	0.032646298	80
558	0.04567476	80
559	0.04894106	80
560	0.023790886	80
561	0.020805684	80
562	0.022156066	80
563	0.020866913	80
564	0.02357213	80
565	0.019962947	80
566	0.025386741	80
567	0.037049235	80
568	0.076126826	80
569	0.051850003	80
570	0.036920097	80
571	0.029518043	80
572	0.022625861	80
573	0.018756175	80
574	0.016029806	80
575	0.016685515	80
576	0.012279239	80
577	0.016740064	80
578	0.013951353	80
579	0.031520794	80
580	0.041464417	80
581	0.04329851	80
582	0.046765753	80
583	0.071451142	80
584	0.049896235	80
585	0.034900646	80
586	0.030714239	80
587	0.041019114	80
588	0.04389132	80
589	0.036420244	80
590	0.042473029	80
591	0.098797218	80
592	0.104924591	80
593	0.083577864	80
594	0.060491671	80
595	0.036314484	80
596	0.025454093	80
597	0.013813308	80
598	0.008215846	80
599	0.006710721	80
600	0.0060372	80
601	0.004393474	80
602	0.006208641	80
603	0.013868415	80
604	0.024387035	80
605	0.050470676	80
606	0.038870525	80
607	0.050189579	80
608	0.041586876	80
609	0.025302134	80
610	0.028149292	80
611	0.035610905	80
612	0.029531958	80
613	0.035974941	80
614	0.042747447	80
615	0.073132162	80
616	0.087791546	80
617	0.061198033	80
618	0.056388757	80
619	0.01789674	80
620	0.012223576	80
621	0.006557091	80
622	0.005766121	80
623	0.00549059	80
624	0.0060372	80
625	0.005369801	80
626	0.006208641	80
627	0.008216959	80
628	0.010246429	80
629	0.019003318	80
630	0.024497805	80
631	0.031514115	80
632	0.021847137	80
633	0.025749664	80
634	0.017573895	80
635	0.021140774	80
636	0.026284028	80
637	0.032389136	80
638	0.041060304	80
639	0.047424802	80
640	0.086947697	80
641	0.046088892	80
642	0.05234095	80
643	0.02373244	80
644	0.007169383	80
645	0.006557091	80
646	0.007688162	80
647	0.00549059	80
648	0.004939527	80
649	0.004393474	80
650	0.006208641	80
651	0.01004159	80
652	0.016632078	80
653	0.025039405	80
654	0.03662564	80
655	0.047526108	80
656	0.032930179	80
657	0.024867963	80
658	0.026866818	80
659	0.035802386	80
660	0.026486084	80
661	0.032301188	80
662	0.039085384	80
663	0.053761468	80
664	0.068069063	80
665	0.094061417	80
666	0.092792302	80
667	0.058095382	80
668	0.04769755	80
669	0.03381188	80
670	0.06767497	80
671	0.073096537	80
672	0.07547891	80
673	0.065570355	80
674	0.060157693	80
675	0.051686354	80
676	0.081022936	80
677	0.066894019	80
678	0.069193454	80
679	0.083801629	80
680	0.037418837	80
681	0.031113342	80
682	0.045220551	80
683	0.042382855	80
684	0.038830448	80
685	0.04414069	80
686	0.056653713	80
687	0.072780372	80
688	0.089710804	80
689	0.080016551	80
690	0.088763977	80
691	0.056569105	80
692	0.054752268	80
693	0.03726632	80
694	0.027265365	80
695	0.021708536	80
696	0.014750672	80
697	0.011388632	80
698	0.010304875	80
699	0.022062552	80
700	0.02061309	80
701	0.026355833	80
702	0.036991345	80
703	0.027447939	80
704	0.024181639	80
705	0.018912031	80
706	0.03795988	80
707	0.043196647	80
708	0.041060304	80
709	0.033678289	80
710	0.047326279	80
711	0.091883884	80
712	0.103121113	80
713	0.099152347	80
714	0.092495063	80
715	0.087463135	80
716	0.064853973	80
717	0.075829586	80
718	0.065811932	80
719	0.062861241	80
720	0.064134808	80
721	0.072266047	80
722	0.059036086	80
723	0.066831676	80
724	0.070168668	80
725	0.05946135	80
726	0.069193454	80
727	0.066117521	80
728	0.048718965	80
729	0.054084313	80
730	0.051632918	80
731	0.05145257	80
732	0.034978575	80
733	0.041930872	80
734	0.058685409	80
735	0.085214353	80
736	0.125336181	80
737	0.108676271	80
738	0.102609014	80
739	0.08229372	80
740	0.073637024	80
741	0.081055221	80
742	0.077943664	80
743	0.048809139	80
744	0.052406633	80
745	0.039903629	80
746	0.056061459	80
747	0.045006805	80
748	0.081817803	80
749	0.08250023	80
750	0.084569777	80
751	0.065571468	80
752	0.05976193	80
753	0.041073663	80
754	0.043019639	80
755	0.043178835	80
756	0.040338913	80
757	0.049448705	80
758	0.045728196	80
759	0.067592588	80
760	0.126328094	80
761	0.089706351	80
762	0.131219751	80
763	0.124961013	80
764	0.075710468	80
765	0.065802469	80
766	0.06213484	80
767	0.073964879	80
768	0.070307825	80
769	0.059853217	80
770	0.063121743	80
771	0.096018525	80
772	0.070976894	80
773	0.082624358	80
774	0.084593155	80
775	0.071840782	80
776	0.067633779	80
777	0.049428667	80
778	0.049681376	80
779	0.053623424	80
780	0.045226117	80
781	0.048220782	80
782	0.07103033	80
783	0.085214353	80
784	0.109433287	80
785	0.104345697	80
786	0.071974373	80
787	0.08971971	80
788	0.061457422	80
789	0.0574881	80
790	0.048983363	80
791	0.031416148	80
792	0.045848428	80
793	0.031634347	80
794	0.039721611	80
795	0.041413207	80
796	0.050627646	80
797	0.062899092	80
798	0.07489111	80
799	0.066663574	80
800	0.075338639	80
801	0.061491933	80
802	0.057611115	80
803	0.037490085	80
804	0.039796756	80
805	0.051484298	80
806	0.054678793	80
807	0.087714175	80
808	0.154050451	80
809	0.127712988	80
810	0.125358446	80
811	0.104134178	80
812	0.109945386	80
813	0.084980013	80
814	0.069489024	80
815	0.066373014	80
816	0.086167859	80
817	0.060823978	80
818	0.077043038	80
819	0.10355083	80
820	0.077340278	80
821	0.085650194	80
822	0.111996007	80
823	0.094788931	80
824	0.05338797	80
825	0.047975865	80
826	0.05590115	80
827	0.056235128	80
828	0.043078085	80
829	0.056637014	80
830	0.065298163	80
831	0.077968155	80
832	0.1583788	80
833	0.138580058	80
834	0.125844384	80
835	0.095406233	80
836	0.058820113	80
837	0.065114476	80
838	0.053596706	80
839	0.075225087	80
840	0.045875146	80
841	0.077369223	80
842	0.078284321	80
843	0.090839647	80
844	0.075079807	80
845	0.100250576	80
846	0.104895646	80
847	0.095417365	80
848	0.061051083	80
849	0.06628785	80
850	0.054769523	80
851	0.052344847	80
852	0.040095109	80
853	0.043804486	80
854	0.068855023	80
855	0.108785927	80
856	0.113914708	80
857	0.108709669	80
858	0.10513611	80
859	0.12115367	80
860	0.072279406	80
861	0.077124306	80
862	0.048150646	80
863	0.069761216	80
864	0.04538086	80
865	0.059002688	80
866	0.05871825	80
867	0.089085152	80
868	0.076272107	80
869	0.083230527	80
870	0.092673184	80
871	0.0981198	80
872	0.075338639	80
873	0.061057763	80
874	0.045452665	80
875	0.039226768	80
876	0.061044403	80
877	0.060678141	80
878	0.085678582	80
879	0.105381027	80
880	0.164871322	80
881	0.104249956	80
882	0.120304254	80
883	0.083307342	80
884	0.077028566	80
885	0.09440931	80
886	0.080436806	80
887	0.07444358	80
888	0.046369433	80
889	0.071531296	80
890	0.056664845	80
891	0.094475549	80
892	0.082829754	80
893	0.08151277	80
894	0.098595718	80
895	0.0981198	80
896	0.068111367	80
897	0.046444578	80
898	0.039547386	80
899	0.049395269	80
900	0.05595737	80
901	0.051113583	80
902	0.059968996	80
903	0.106104645	80
904	0.117972534	80
905	0.136636866	80
906	0.099235841	80
907	0.092719384	80
908	0.08823017	80
909	0.05209158	80
910	0.066207139	80
911	0.051148651	80
912	0.065117259	80
913	0.051579482	80
914	0.063191879	80
915	0.067966087	80
916	0.072094048	80
917	0.077785024	80
918	0.08675065	80
919	0.079514471	80
920	0.044343303	80
921	0.035762308	80
922	0.033851957	80
923	0.034012266	80
924	0.034377415	80
925	0.046177953	80
926	0.06455395	80
927	0.075395416	80
928	0.119384703	80
929	0.09001862	80
930	0.10796156	80
931	0.06044547	80
932	0.052786254	80
933	0.050246912	80
934	0.042527022	80
935	0.051813266	80
936	0.049555578	80
937	0.03558864	80
938	0.047183225	80
939	0.042441858	80
940	0.065526381	80
941	0.062150982	80
942	0.075114875	80
943	0.088800715	80
944	0.070669634	80
945	0.040121828	80
946	0.054769523	80
947	0.04038901	80
948	0.047817225	80
949	0.052952129	80
950	0.060779448	80
951	0.121466495	80
952	0.12040723	80
953	0.104817162	80
954	0.078716265	80
955	0.0839881	80
956	0.068435882	80
957	0.055130776	80
958	0.032355738	80
959	0.038188655	80
960	0.039182238	80
961	0.040885523	80
962	0.041035813	80
963	0.052001963	80
964	0.045532263	80
965	0.054082086	80
966	0.089098512	80
967	0.088884766	80
968	0.051532725	80
969	0.033437825	80
970	0.041958704	80
971	0.04360076	80
972	0.05140804	80
973	0.052712779	80
974	0.074626154	80
975	0.089006668	80
976	0.13128766	80
977	0.101751805	80
978	0.076417387	80
979	0.06228513	80
980	0.05931273	80
981	0.039409342	80
982	0.031380524	80
983	0.019760334	80
984	0.01536853	80
985	0.012053247	80
986	0.015710301	80
987	0.016546914	80
988	0.025386741	80
989	0.040099563	80
990	0.065412829	80
991	0.067824146	80
992	0.051973575	80
993	0.037806251	80
994	0.030717022	80
995	0.047538354	80
996	0.033473449	80
997	0.051695817	80
998	0.06623163	80
999	0.068745924	80
1000	0.096866828	80
1001	0.081846747	80
1002	0.04760181	80
1003	0.024883549	80
1004	0.01764737	80
1005	0.005245673	80
1006	0.007688162	80
1007	0.004880524	80
1008	0.006586036	80
1009	0.004393474	80
1010	0.005644219	80
1011	0.008963956	80
1012	0.00939256	80
1013	0.020545181	80
1014	0.033180106	80
1015	0.031806345	80
1016	0.032763191	80
1017	0.030111409	80
1018	0.028140942	80
1019	0.024246765	80
1020	0.026145427	80
1021	0.026495547	80
1022	0.051506007	80
1023	0.064413123	80
1024	0.055079566	80
1025	0.050686649	80
1026	0.028449315	80
1027	0.012386668	80
1028	0.00860326	80
1029	0.005901382	80
1030	0.006406801	80
1031	0.007320786	80
1032	0.006586036	80
1033	0.004881637	80
1034	0.005079797	80
1035	0.008963956	80
1036	0.008538691	80
1037	0.015777096	80
1038	0.025936691	80
1039	0.01858696	80
1040	0.014447866	80
1041	0.017032851	80
1042	0.013832234	80
1043	0.022329734	80
1044	0.018696059	80
1045	0.024953684	80
1046	0.027827003	80
1047	0.047516646	80
1048	0.055079566	80
1049	0.064327402	80
1050	0.03287229	80
1051	0.024753297	80
1052	0.015950764	80
1053	0.009412599	80
1054	0.005125441	80
1055	0.007320786	80
1056	0.0060372	80
1057	0.00390531	80
1058	0.005644219	80
1059	0.013868415	80
1060	0.022737187	80
1061	0.025039405	80
1062	0.034115799	80
1063	0.028272307	80
1064	0.027179644	80
1065	0.019643442	80
1066	0.021871072	80
1067	0.020778965	80
1068	0.024503928	80
1069	0.022458316	80
1070	0.025791967	80
1071	0.038781465	80
1072	0.053636783	80
1073	0.064535581	80
1074	0.049876197	80
1075	0.041201132	80
1076	0.033938791	80
1077	0.017816585	80
1078	0.021080658	80
1079	0.023093429	80
1080	0.03251883	80
1081	0.021419089	80
1082	0.033522989	80
1083	0.030115862	80
1084	0.05159952	80
1085	0.039560746	80
1086	0.056486724	80
1087	0.060149344	80
1088	0.044608258	80
1089	0.030823895	80
1090	0.049922953	80
1091	0.049552795	80
1092	0.060142664	80
1093	0.062025184	80
1094	0.058748865	80
1095	0.087764828	80
1096	0.178938453	80
1097	0.148486387	80
1098	0.171664424	80
1099	0.126365945	80
1100	0.108965718	80
1101	0.10899021	80
1102	0.090172249	80
1103	0.072445281	80
1104	0.075299675	80
1105	0.052069315	80
1106	0.055177532	80
1107	0.092164425	80
1108	0.097593229	80
1109	0.112820932	80
1110	0.117143714	80
1111	0.082007056	80
1112	0.067410014	80
1113	0.076313854	80
1114	0.074276591	80
1115	0.056844637	80
1116	0.052434464	80
1117	0.065075512	80
1118	0.072985212	80
1119	0.154117247	80
1120	0.170970307	80
1121	0.146196971	80
1122	0.085458157	80
1123	0.100193243	80
1124	0.080989538	80
1125	0.058271834	80
1126	0.040444673	80
1127	0.028905751	80
1128	0.024007414	80
1129	0.022758895	80
1130	0.023164678	80
1131	0.018818518	80
1132	0.034382981	80
1133	0.050797974	80
1134	0.054389902	80
1135	0.055226516	80
1136	0.046773546	80
1137	0.04478304	80
1138	0.033566963	80
1139	0.040868824	80
1140	0.058786716	80
1141	0.050382172	80
1142	0.0785387	80
1143	0.101779636	80
1144	0.10197891	80
1145	0.126205636	80
1146	0.123130817	80
1147	0.096196646	80
1148	0.078124012	80
1149	0.084953851	80
1150	0.096907462	80
1151	0.093999074	80
1152	0.065134514	80
1153	0.088984403	80
1154	0.077158817	80
1155	0.1014323	80
1156	0.077870189	80
1157	0.112820932	80
1158	0.090514576	80
1159	0.084633233	80
1160	0.057676241	80
1161	0.043029658	80
1162	0.063595991	80
1163	0.062754368	80
1164	0.059686228	80
1165	0.053317834	80
1166	0.067004232	80
1167	0.084883716	80
1168	0.132884072	80
1169	0.091785917	80
1170	0.089312257	80
1171	0.070861671	80
1172	0.062099772	80
1173	0.062986482	80
1174	0.043166589	80
1175	0.037101558	80
1176	0.030565619	80
1177	0.048914341	80
1178	0.05264487	80
1179	0.061884357	80
1180	0.056589144	80
1181	0.054082086	80
1182	0.071540202	80
1183	0.066164278	80
1184	0.043311313	80
1185	0.0299511	80
1186	0.034877268	80
1187	0.045409804	80
1188	0.04671677	80
1189	0.074601663	80
1190	0.093643945	80
1191	0.123387979	80
1192	0.145565754	80
1193	0.137530256	80
1194	0.126473931	80
1195	0.103630985	80
1196	0.093807594	80
1197	0.087523808	80
1198	0.099907693	80
1199	0.113472188	80
1200	0.093637822	80
1201	0.09233364	80
1202	0.094990988	80
1203	0.104254966	80
1204	0.100724268	80
1205	0.126132161	80
1206	0.123658501	80
1207	0.105536883	80
1208	0.080485789	80
1209	0.047678625	80
1210	0.059047218	80
1211	0.071010291	80
1212	0.048524701	80
1213	0.081383632	80
1214	0.067699461	80
1215	0.107161683	80
1216	0.183266801	80
1217	0.128182226	80
1218	0.137894291	80
1219	0.13449273	80
1220	0.102931859	80
1221	0.1077634	80
1222	0.093913354	80
1223	0.090423289	80
1224	0.066608468	80
1225	0.070558309	80
1226	0.087976347	80
1227	0.088721117	80
1228	0.101696142	80
1229	0.100985327	80
1230	0.074138547	80
1231	0.077008527	80
1232	0.060622479	80
1233	0.0444858	80
1234	0.048505776	80
1235	0.051886741	80
1236	0.047685304	80
1237	0.040828747	80
1238	0.067369937	80
1239	0.080171294	80
1240	0.125909509	80
1241	0.095690114	80
1242	0.118074398	80
1243	0.083721474	80
1244	0.085587295	80
1245	0.05951924	80
1246	0.066995882	80
1247	0.063338829	80
1248	0.046369433	80
1249	0.045741555	80
1250	0.060277368	80
1251	0.063962253	80
1252	0.060767202	80
1253	0.078801986	80
1254	0.056767265	80
1255	0.065598743	80
1256	0.037766173	80
1257	0.045367501	80
1258	0.04067456	80
1259	0.035997206	80
1260	0.035824651	80
1261	0.034215993	80
1262	0.038812636	80
1263	0.085832212	80
1264	0.073118802	80
1265	0.082709522	80
1266	0.084703368	80
1267	0.06652553	80
1268	0.048530267	80
1269	0.029813056	80
1270	0.031812468	80
1271	0.030899596	80
1272	0.031845309	80
1273	0.029451247	80
1274	0.023886069	80
1275	0.033304234	80
1276	0.050942698	80
1277	0.057359519	80
1278	0.065412829	80
1279	0.051070723	80
1280	0.040551545	80
1281	0.028796095	80
1282	0.027357208	80
1283	0.026842883	80
1284	0.029897664	80
1285	0.023560441	80
1286	0.039910309	80
1287	0.041083683	80
1288	0.092603049	80
1289	0.104345697	80
1290	0.133236975	80
1291	0.100153166	80
1292	0.128948704	80
1293	0.114045516	80
1294	0.119610694	80
1295	0.089202045	80
1296	0.119183203	80
1297	0.115741565	80
1298	0.118209102	80
1299	0.119084679	80
1300	0.130324691	80
1301	0.12021742	80
1302	0.103204607	80
1303	0.104108016	80
1304	0.077415979	80
1305	0.058363678	80
1306	0.051215446	80
1307	0.046088892	80
1308	0.041903041	80
1309	0.045109225	80
1310	0.063803057	80
1311	0.081423709	80
1312	0.145180566	80
1313	0.127712988	80
1314	0.105237973	80
1315	0.088721117	80
1316	0.108135228	80
1317	0.097848721	80
1318	0.073803456	80
1319	0.068543311	80
1320	0.064752667	80
1321	0.061313255	80
1322	0.062074724	80
1323	0.058361451	80
1324	0.077464406	80
1325	0.115008484	80
1326	0.115943621	80
1327	0.107039782	80
1328	0.064947487	80
1329	0.062759934	80
1330	0.068719206	80
1331	0.063500808	80
1332	0.060655876	80
1333	0.067407788	80
1334	0.069324818	80
1335	0.132561227	80
1336	0.183266801	80
1337	0.104940177	80
1338	0.08882465	80
1339	0.102326246	80
1340	0.073525142	80
1341	0.057320555	80
1342	0.046815293	80
1343	0.03944107	80
1344	0.035009746	80
1345	0.042582128	80
1346	0.047241114	80
1347	0.042953957	80
1348	0.058902495	80
1349	0.05842268	80
1350	0.072991334	80
1351	0.07726235	80
1352	0.0370715	80
1353	0.034676882	80
1354	0.04067456	80
1355	0.029955553	80
1356	0.031367165	80
