# Location:	Hot/Abu Dhabi Airport, Year: 2021-2040, Longitude: -54.650, STD Longitude: -55, Latitude: 24.430	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
632 18.45 32.33 7.72 5.40 373.71
633 19.43 114.17 15.31 6.00 376.40
634 21.39 309.87 194.74 6.90 367.01
635 22.96 406.13 180.70 6.60 364.85
636 24.54 537.45 307.35 12.11 364.91
637 25.85 600.41 358.82 10.90 366.32
638 26.83 709.76 729.46 6.60 356.44
639 27.48 644.42 856.82 7.20 356.50
640 27.57 474.90 754.27 7.60 359.41
641 26.93 266.19 572.44 6.60 365.76
642 25.90 72.62 287.38 7.20 374.69
643 24.90 0.00 0.00 5.20 375.01
644 23.89 0.00 0.00 5.20 368.23
645 22.89 0.00 0.00 4.20 365.90
646 21.89 0.00 0.00 3.50 365.29
647 20.88 0.00 0.00 2.60 361.63
648 19.88 0.00 0.00 3.30 365.36
649 19.12 0.00 0.00 2.00 362.99
650 18.31 0.00 0.00 2.30 359.67
651 17.50 0.00 0.00 2.50 355.17
652 17.07 0.00 0.00 2.80 353.11
653 16.65 0.00 0.00 2.00 351.43
654 16.35 0.00 0.00 1.00 350.88
655 16.05 0.00 0.00 1.00 352.94
656 17.21 46.18 141.91 0.80 354.80
657 19.58 230.80 537.05 1.50 349.48
658 21.93 413.33 632.35 1.10 350.42
659 24.02 556.17 632.47 1.00 338.44
660 25.84 667.49 685.25 1.90 342.21
661 26.84 699.65 668.46 1.30 340.07
662 27.55 668.75 646.00 0.50 340.25
663 27.90 607.17 753.83 0.60 338.11
664 27.70 447.40 690.66 0.80 343.64
665 26.78 252.26 552.16 0.70 345.53
666 25.45 60.01 235.00 0.80 355.94
667 24.34 0.00 0.00 1.10 357.81
668 23.24 0.00 0.00 1.00 352.10
669 22.13 0.00 0.00 1.10 349.26
670 21.03 0.00 0.00 1.80 348.05
671 19.92 0.00 0.00 1.50 349.64
672 18.82 0.00 0.00 0.80 347.26
673 17.91 0.00 0.00 0.70 345.32
674 16.90 0.00 0.00 0.50 340.65
675 15.88 0.00 0.00 0.30 341.26
676 15.33 0.00 0.00 0.40 338.96
677 14.78 0.00 0.00 0.40 334.96
678 14.37 0.00 0.00 1.00 330.26
679 13.97 0.00 0.00 0.60 328.88
680 14.96 44.28 125.33 0.30 332.56
681 16.42 171.01 166.94 0.30 335.53
682 18.65 391.36 459.63 0.10 328.94
683 20.80 566.96 623.33 0.20 321.92
684 22.87 735.10 792.04 0.30 318.02
685 23.93 664.61 520.59 0.20 329.07
686 24.31 563.35 335.91 0.10 336.91
687 24.28 471.25 309.94 0.20 343.77
688 23.82 372.94 356.74 0.40 341.61
689 22.71 200.23 168.11 0.80 344.19
690 21.24 58.88 195.69 0.30 346.47
691 20.66 0.00 0.00 0.30 352.49
692 20.07 0.00 0.00 0.20 353.85
693 19.48 0.00 0.00 0.10 356.14
694 18.89 0.00 0.00 0.00 352.92
695 18.31 0.00 0.00 0.20 353.39
696 17.72 0.00 0.00 0.40 355.62
697 17.56 0.00 0.00 0.60 352.09
698 17.44 0.00 0.00 0.90 352.41
699 17.32 0.00 0.00 0.80 351.58
700 17.28 0.00 0.00 1.50 353.03
701 17.25 0.00 0.00 1.70 355.60
702 17.24 0.00 0.00 1.80 359.62
703 17.23 0.00 0.00 1.50 355.49
704 17.82 17.88 0.00 1.70 358.64
705 19.17 102.96 0.49 0.90 354.58
706 20.20 156.97 0.75 0.50 358.82
707 21.42 245.52 12.72 0.70 354.23
708 22.88 361.05 36.45 0.90 346.10
709 24.23 432.11 92.34 0.60 343.82
710 25.09 425.28 102.58 0.50 360.68
711 25.85 414.42 177.41 0.50 343.67
712 26.21 431.89 529.38 0.70 335.49
713 26.24 285.45 591.05 1.10 334.32
714 25.51 72.05 307.08 0.90 344.40
715 24.45 0.00 0.00 1.50 350.71
716 23.39 0.00 0.00 1.10 346.52
717 22.33 0.00 0.00 1.40 345.23
718 21.26 0.00 0.00 1.50 339.11
719 20.20 0.00 0.00 1.30 331.39
720 19.14 0.00 0.00 0.80 337.00
721 17.88 0.00 0.00 0.70 336.71
722 16.47 0.00 0.00 0.90 331.58
723 15.06 0.00 0.00 2.30 330.54
724 14.28 0.00 0.00 1.80 329.31
725 13.50 0.00 0.00 0.50 324.98
726 12.94 0.00 0.00 0.50 323.12
727 12.37 0.00 0.00 0.80 321.09
728 13.54 54.44 217.68 0.90 324.09
729 15.63 238.65 531.45 1.10 326.87
730 17.93 448.34 725.88 1.30 329.65
731 19.94 603.63 694.53 1.10 324.52
732 20.91 566.05 330.52 1.90 335.41
733 21.78 632.06 404.20 1.40 333.12
734 22.77 752.49 794.25 0.90 322.75
735 23.16 648.24 852.13 1.30 323.59
736 22.96 481.38 753.23 1.50 328.42
737 21.92 274.63 578.06 2.30 330.70
738 20.31 79.95 299.53 2.40 336.50
739 19.49 0.00 0.00 2.30 341.09
740 18.67 0.00 0.00 1.90 339.56
741 17.85 0.00 0.00 1.90 341.69
742 17.03 0.00 0.00 1.30 346.42
743 16.21 0.00 0.00 0.90 343.70
744 15.39 0.00 0.00 0.90 340.44
745 15.12 0.00 0.00 0.70 326.11
746 14.93 0.00 0.00 0.50 330.13
747 14.75 0.00 0.00 1.10 328.82
748 14.66 0.00 0.00 1.50 327.25
749 14.57 0.00 0.00 2.10 326.84
750 14.52 0.00 0.00 2.30 321.65
751 14.46 0.00 0.00 2.70 324.32
752 15.39 35.69 22.21 2.60 324.28
753 17.89 229.85 407.38 2.40 313.80
754 19.22 286.91 130.38 2.90 326.28
755 20.72 416.22 196.36 3.20 325.19
756 22.71 626.04 486.60 3.00 320.28
757 23.78 567.60 266.47 2.70 327.85
758 24.26 488.35 167.44 2.70 333.10
759 24.33 397.11 142.67 2.40 333.91
760 24.48 433.29 471.09 2.10 324.12
761 23.75 216.35 232.14 1.60 334.99
762 22.39 25.54 0.00 1.40 353.21
763 21.61 0.00 0.00 1.30 355.32
764 20.83 0.00 0.00 1.00 355.59
765 20.05 0.00 0.00 0.60 357.43
766 19.27 0.00 0.00 0.70 358.44
767 18.49 0.00 0.00 0.10 356.83
768 17.71 0.00 0.00 0.30 351.05
769 16.89 0.00 0.00 0.40 344.59
770 16.02 0.00 0.00 0.40 345.58
771 15.15 0.00 0.00 0.40 343.36
772 14.69 0.00 0.00 0.80 339.20
773 14.23 0.00 0.00 0.90 338.39
774 13.90 0.00 0.00 0.60 338.70
775 13.58 0.00 0.00 0.20 338.70
776 14.64 48.28 153.90 0.30 338.56
777 16.57 219.91 444.65 0.10 336.02
778 18.65 412.03 546.58 0.70 334.45
779 20.51 558.83 610.12 0.90 330.17
780 22.23 693.83 703.23 1.00 328.72
781 23.50 729.83 709.23 0.80 323.95
782 24.31 706.61 726.64 1.20 325.90
783 24.60 599.45 674.37 1.40 325.10
784 24.39 460.41 682.90 1.60 326.29
785 23.46 270.99 579.04 1.60 329.15
786 22.03 82.87 357.68 2.10 330.34
787 20.96 0.00 0.00 1.10 334.91
788 19.90 0.00 0.00 0.70 333.08
789 18.83 0.00 0.00 0.30 329.67
790 17.77 0.00 0.00 0.50 326.56
791 16.70 0.00 0.00 0.60 323.77
792 15.63 0.00 0.00 0.20 325.82
793 14.80 0.00 0.00 0.50 327.78
794 13.89 0.00 0.00 0.40 323.28
795 12.98 0.00 0.00 0.90 323.32
796 12.48 0.00 0.00 1.00 320.93
797 11.98 0.00 0.00 0.80 319.85
798 11.62 0.00 0.00 0.40 314.88
799 11.26 0.00 0.00 0.10 313.65
800 12.32 49.12 146.85 0.40 317.98
801 14.55 249.78 503.31 0.80 311.53
802 16.87 460.30 782.91 0.90 309.19
803 19.01 638.89 884.43 0.80 307.90
804 20.79 751.44 906.80 1.20 309.53
805 22.11 792.72 908.85 1.10 313.23
806 22.94 769.22 924.15 1.20 314.30
807 23.27 671.31 916.63 1.40 313.50
808 22.99 502.92 852.08 1.50 315.41
809 21.94 296.80 717.96 1.80 321.78
810 20.34 92.20 407.29 1.10 328.16
811 19.49 0.00 0.00 0.90 336.99
812 18.65 0.00 0.00 0.80 333.69
813 17.81 0.00 0.00 0.80 328.48
814 16.96 0.00 0.00 1.00 329.51
815 16.12 0.00 0.00 0.80 329.91
816 15.28 0.00 0.00 1.00 327.34
817 14.79 0.00 0.00 1.20 324.30
818 14.27 0.00 0.00 1.80 323.66
819 13.75 0.00 0.00 2.70 323.25
820 13.47 0.00 0.00 3.20 322.41
821 13.20 0.00 0.00 2.00 324.95
822 13.01 0.00 0.00 1.30 326.90
823 12.81 0.00 0.00 1.00 330.63
824 13.95 47.89 137.99 0.60 331.41
825 15.95 215.34 395.69 1.10 325.14
826 18.23 416.03 575.34 1.20 323.08
827 20.22 558.93 589.49 1.30 318.90
828 22.03 688.84 664.81 2.00 318.70
829 23.44 741.04 705.36 1.60 316.40
830 24.28 696.08 667.33 2.00 317.84
831 24.63 605.13 654.05 2.00 321.86
832 24.34 440.09 540.00 2.10 328.18
833 23.31 247.99 415.27 1.80 329.54
834 21.79 69.23 188.60 1.20 336.15
835 21.08 0.00 0.00 1.80 342.60
836 20.37 0.00 0.00 1.90 340.26
837 19.66 0.00 0.00 1.50 339.97
838 18.94 0.00 0.00 1.20 338.73
839 18.23 0.00 0.00 1.00 340.09
840 17.52 0.00 0.00 1.40 339.16
841 16.93 0.00 0.00 1.20 341.81
842 16.33 0.00 0.00 1.00 339.63
843 15.72 0.00 0.00 1.50 338.17
844 15.41 0.00 0.00 2.40 337.04
845 15.10 0.00 0.00 1.60 337.20
846 14.88 0.00 0.00 2.30 339.82
847 14.67 0.00 0.00 2.10 338.24
848 15.75 49.72 106.98 2.90 338.90
849 17.69 224.78 333.29 4.00 333.97
850 19.45 377.73 391.38 3.80 334.64
851 21.50 588.02 625.99 3.40 329.08
852 23.17 690.61 675.53 4.50 331.48
853 24.39 719.93 646.05 3.60 336.38
854 25.02 644.04 496.47 2.90 341.24
855 25.08 501.49 305.41 2.10 341.99
856 24.35 305.58 116.35 2.40 350.68
857 23.11 135.09 9.85 2.40 356.27
858 21.77 41.51 0.00 3.80 359.53
859 21.06 0.00 0.00 3.40 359.43
860 20.36 0.00 0.00 3.40 358.09
861 19.65 0.00 0.00 3.40 362.74
862 18.94 0.00 0.00 2.70 364.02
863 18.24 0.00 0.00 3.60 362.23
864 17.53 0.00 0.00 3.80 360.43
865 16.92 0.00 0.00 4.00 358.89
866 15.80 0.00 0.00 3.00 358.53
867 15.49 0.00 0.00 1.80 356.02
868 15.17 0.00 0.00 2.30 356.96
869 14.83 0.00 0.00 1.80 354.96
870 14.56 0.00 0.00 2.00 354.48
871 14.14 0.00 0.00 2.40 351.94
872 15.13 39.28 25.94 2.40 357.30
873 16.63 166.96 96.57 2.60 354.09
874 18.59 356.56 286.75 3.00 348.88
875 19.81 401.52 141.79 2.90 350.19
876 20.91 484.32 159.10 3.40 349.48
877 21.54 465.20 105.75 3.80 352.32
878 21.73 393.65 55.20 4.80 356.40
879 22.02 444.44 207.62 4.30 348.48
880 22.27 463.54 514.28 4.50 341.26
881 21.85 268.41 351.88 3.40 341.28
882 20.82 86.71 140.34 3.60 344.23
883 20.07 0.77 0.00 3.60 342.82
884 19.32 0.00 0.00 2.90 345.41
885 18.57 0.00 0.00 3.80 342.01
886 17.82 0.00 0.00 3.00 342.59
887 17.07 0.00 0.00 2.40 339.04
888 16.32 0.00 0.00 2.70 340.65
889 15.84 0.00 0.00 3.20 339.11
890 15.35 0.00 0.00 3.20 341.66
891 14.86 0.00 0.00 4.10 339.64
892 14.61 0.00 0.00 5.10 343.81
893 14.36 0.00 0.00 4.70 342.21
894 14.19 0.00 0.00 3.80 343.71
895 14.02 0.00 0.00 4.50 346.55
896 15.05 41.91 38.22 4.30 349.55
897 16.70 177.09 102.12 3.60 347.53
898 18.32 308.62 126.55 3.00 344.52
899 20.12 470.28 276.16 2.10 336.00
900 20.94 417.51 96.13 2.60 344.29
901 22.73 723.37 582.58 2.30 328.44
902 24.01 724.18 704.66 1.90 330.93
903 24.66 623.79 655.45 2.30 329.51
904 24.73 464.06 553.82 2.90 331.14
905 23.83 227.09 227.05 3.00 338.07
906 22.57 86.90 164.21 2.70 338.66
907 21.70 0.83 0.00 2.90 335.67
908 20.84 0.00 0.00 1.60 340.05
909 19.98 0.00 0.00 1.20 339.91
910 19.12 0.00 0.00 1.30 340.71
911 18.25 0.00 0.00 1.20 341.01
912 17.39 0.00 0.00 1.40 342.32
913 16.57 0.00 0.00 2.00 342.85
914 15.66 0.00 0.00 1.30 340.73
915 14.76 0.00 0.00 1.10 336.00
916 14.26 0.00 0.00 1.90 335.44
917 13.77 0.00 0.00 1.40 334.28
918 13.41 0.00 0.00 1.90 332.20
919 13.05 0.00 0.00 2.30 327.04
920 13.97 44.72 46.17 2.10 333.50
921 15.57 194.57 170.36 2.00 331.72
922 17.26 356.98 275.03 2.10 329.65
923 19.37 590.23 597.12 2.10 319.22
924 20.67 604.52 381.08 3.00 322.28
925 21.48 597.44 311.43 3.80 325.15
926 22.17 639.45 464.08 2.60 321.06
927 22.45 561.47 449.85 2.90 319.47
928 22.08 381.00 295.00 4.00 325.33
929 21.24 243.76 344.99 3.60 327.88
930 19.96 78.50 142.79 2.60 333.64
931 19.34 0.81 0.00 3.00 333.39
932 18.72 0.00 0.00 3.60 336.95
933 18.09 0.00 0.00 3.80 342.40
934 17.47 0.00 0.00 2.90 338.68
935 16.85 0.00 0.00 2.40 335.10
936 16.23 0.00 0.00 1.90 334.72
937 15.97 0.00 0.00 1.50 331.56
938 15.70 0.00 0.00 1.60 333.51
939 15.44 0.00 0.00 2.10 329.91
940 15.31 0.00 0.00 1.50 328.57
941 15.17 0.00 0.00 1.00 327.22
942 15.08 0.00 0.00 1.90 329.45
943 14.99 0.00 0.00 1.90 330.99
944 16.39 53.98 116.62 1.60 339.12
945 18.30 200.19 176.59 2.40 336.67
946 20.42 371.64 351.56 3.20 336.68
947 22.36 507.80 358.41 3.20 330.83
948 23.91 580.88 326.22 3.20 332.17
949 25.01 597.23 305.01 2.90 333.83
950 25.90 679.33 526.79 3.00 328.84
951 26.47 630.52 652.34 3.20 327.70
952 26.51 470.42 551.54 3.80 331.90
953 25.82 275.07 388.04 4.80 337.73
954 24.61 90.94 165.33 4.00 339.32
955 23.82 1.33 0.00 3.80 341.40
956 23.02 0.00 0.00 2.90 347.90
957 22.23 0.00 0.00 3.00 346.09
958 21.44 0.00 0.00 2.00 351.18
959 20.65 0.00 0.00 2.60 347.52
960 19.85 0.00 0.00 3.20 342.62
961 19.08 0.00 0.00 2.40 344.46
962 18.25 0.00 0.00 1.90 343.72
963 17.42 0.00 0.00 3.40 343.49
964 16.98 0.00 0.00 3.00 344.62
965 16.55 0.00 0.00 2.60 347.45
966 16.24 0.00 0.00 2.40 347.45
967 15.93 0.00 0.00 3.40 351.84
968 16.71 35.78 0.74 2.90 355.35
969 18.32 177.27 130.18 2.60 348.11
970 20.27 363.03 304.28 2.90 344.02
971 22.03 500.87 343.04 3.00 336.60
972 23.70 635.48 449.91 2.70 335.86
973 25.19 737.55 649.05 3.00 331.84
974 25.97 722.25 677.10 2.70 332.63
975 26.36 623.33 646.64 2.60 330.36
976 26.28 465.68 549.82 3.00 332.63
977 25.70 273.23 387.20 2.60 335.98
978 24.33 91.43 165.54 3.20 343.05
979 23.37 1.45 0.00 3.20 341.35
980 22.40 0.00 0.00 2.60 345.99
981 21.44 0.00 0.00 1.50 344.72
982 20.47 0.00 0.00 1.20 344.64
983 19.51 0.00 0.00 1.20 342.10
984 18.54 0.00 0.00 1.00 341.62
985 17.79 0.00 0.00 0.50 341.98
986 16.99 0.00 0.00 0.40 340.76
987 16.18 0.00 0.00 0.70 338.30
988 15.75 0.00 0.00 0.50 340.85
989 15.32 0.00 0.00 0.60 342.79
990 15.01 0.00 0.00 0.80 341.15
991 14.70 0.00 0.00 1.50 340.96
992 15.89 52.51 134.93 1.80 342.16
993 17.21 168.18 99.80 1.90 343.49
994 19.01 345.83 210.05 1.20 339.55
995 21.11 551.30 456.63 1.30 335.05
996 22.89 665.79 551.86 1.60 336.44
997 24.26 718.51 586.69 2.10 338.50
998 25.21 714.57 627.87 3.20 337.12
999 25.67 630.58 667.36 4.70 339.49
1000 25.63 489.13 651.59 5.70 340.81
1001 24.80 290.66 484.32 4.70 346.10
1002 23.39 95.82 234.33 4.30 352.96
1003 22.50 1.51 0.00 6.30 350.96
1004 21.60 0.00 0.00 5.10 354.44
1005 20.70 0.00 0.00 5.10 351.46
1006 19.80 0.00 0.00 5.10 347.70
1007 18.91 0.00 0.00 6.60 343.94
1008 18.01 0.00 0.00 6.30 344.49
1009 17.36 0.00 0.00 6.80 343.06
1010 16.65 0.00 0.00 7.40 341.85
1011 15.93 0.00 0.00 8.01 342.84
1012 15.55 0.00 0.00 8.51 340.76
1013 15.16 0.00 0.00 7.40 342.44
1014 14.88 0.00 0.00 8.51 343.89
1015 14.60 0.00 0.00 8.21 344.17
1016 16.16 66.69 209.43 6.60 347.08
1017 18.41 256.25 479.10 6.30 347.12
1018 20.83 467.25 664.94 6.60 344.75
1019 23.08 644.36 774.90 6.80 339.15
1020 24.77 717.22 608.73 5.50 342.99
1021 25.54 635.96 363.77 5.30 350.25
1022 25.81 612.71 346.66 5.70 354.85
1023 26.17 644.98 652.34 5.50 344.83
1024 26.12 508.77 696.86 5.70 344.13
1025 25.45 301.72 531.44 5.50 352.28
1026 23.93 100.95 273.05 4.00 358.11
1027 22.96 2.08 0.00 4.30 357.31
1028 21.98 0.00 0.00 4.70 363.15
1029 21.01 0.00 0.00 5.10 360.00
1030 20.03 0.00 0.00 5.30 355.36
1031 19.06 0.00 0.00 6.30 354.42
1032 18.09 0.00 0.00 6.80 350.68
1033 17.39 0.00 0.00 6.60 350.90
1034 16.61 0.00 0.00 6.00 348.86
1035 15.83 0.00 0.00 6.00 342.14
1036 15.41 0.00 0.00 5.70 340.95
1037 14.98 0.00 0.00 5.50 337.50
1038 14.67 0.00 0.00 5.70 333.47
1039 14.36 0.00 0.00 7.00 335.07
1040 15.64 56.71 146.01 6.00 338.90
1041 17.70 235.88 379.28 6.00 335.93
1042 19.87 427.25 514.84 5.50 335.36
1043 21.81 578.33 559.25 7.20 333.47
1044 23.66 728.16 685.21 5.30 330.03
1045 24.97 752.09 648.20 5.50 336.60
1046 25.66 737.31 671.65 6.00 336.23
1047 25.85 600.35 536.60 7.40 343.01
1048 25.80 478.16 590.44 8.21 346.98
1049 24.83 290.33 428.01 7.20 349.57
1050 23.32 98.96 196.12 8.01 356.15
1051 22.64 2.19 0.00 6.80 357.73
1052 21.97 0.00 0.00 4.70 359.40
1053 21.29 0.00 0.00 2.40 354.22
1054 20.61 0.00 0.00 2.30 351.03
1055 19.94 0.00 0.00 1.90 349.08
1056 19.26 0.00 0.00 2.60 348.62
1057 18.91 0.00 0.00 1.90 350.88
1058 18.55 0.00 0.00 2.30 346.61
1059 18.20 0.00 0.00 2.10 347.19
1060 18.02 0.00 0.00 2.00 345.27
1061 17.84 0.00 0.00 1.80 344.34
1062 17.71 0.00 0.00 2.60 345.69
1063 17.59 0.00 0.00 3.60 344.10
1064 19.25 64.38 149.16 4.70 347.66
1065 20.77 183.01 126.41 4.80 353.83
1066 23.00 384.51 338.28 6.60 351.77
1067 24.89 504.25 311.75 6.80 348.37
1068 26.73 705.85 574.44 7.20 342.87
1069 27.43 560.97 226.68 8.41 351.79
1070 27.90 548.76 240.75 8.01 351.27
1071 28.50 639.03 587.98 5.70 344.64
1072 28.60 493.49 593.46 6.30 345.80
1073 27.99 293.14 430.78 5.50 352.15
1074 26.83 100.98 198.26 5.30 356.25
1075 25.94 2.52 0.00 4.80 359.48
1076 25.12 0.00 0.00 4.50 362.25
1077 24.09 0.00 0.00 4.50 360.71
1078 23.06 0.00 0.00 4.70 363.64
1079 22.03 0.00 0.00 4.50 360.44
1080 21.00 0.00 0.00 6.00 354.92
1081 19.99 0.00 0.00 5.10 349.05
1082 18.89 0.00 0.00 5.70 346.87
1083 17.79 0.00 0.00 5.10 343.23
1084 17.20 0.00 0.00 5.50 340.07
1085 16.60 0.00 0.00 3.80 341.86
1086 16.17 0.00 0.00 4.30 340.63
1087 15.75 0.00 0.00 6.30 339.83
1088 17.04 71.18 109.42 5.30 347.16
1089 18.69 251.15 314.09 4.50 345.85
1090 20.49 453.20 484.64 5.10 341.80
1091 21.83 553.35 441.45 4.30 342.78
1092 22.92 634.64 412.08 6.30 346.67
1093 23.82 701.97 517.08 7.60 345.65
1094 24.15 596.11 299.66 7.40 350.61
1095 24.05 464.16 189.11 7.00 353.10
1096 22.96 192.35 5.78 6.30 365.59
1097 21.80 114.66 0.00 7.70 366.01
1098 20.65 49.18 0.00 7.60 367.02
1099 20.08 2.36 0.00 7.00 367.42
1100 19.52 0.00 0.00 6.00 368.03
1101 18.96 0.00 0.00 5.70 364.44
1102 18.39 0.00 0.00 4.00 365.82
1103 17.83 0.00 0.00 3.80 364.64
1104 17.26 0.00 0.00 4.50 361.83
1105 17.10 0.00 0.00 4.80 360.76
1106 16.92 0.00 0.00 4.00 359.64
1107 16.74 0.00 0.00 3.20 359.96
1108 16.64 0.00 0.00 4.50 360.36
1109 16.54 0.00 0.00 4.30 358.80
1110 16.47 0.00 0.00 4.10 357.54
1111 16.40 0.00 0.00 4.50 356.47
1112 17.90 56.26 83.28 4.30 359.58
1113 20.08 219.09 283.02 3.80 352.18
1114 21.90 342.40 148.78 3.80 352.88
1115 24.05 529.17 338.75 4.10 344.77
1116 25.15 494.04 148.18 3.80 353.12
1117 25.97 562.01 219.46 3.20 352.29
1118 26.71 593.43 298.60 3.80 349.23
1119 27.11 543.74 343.23 4.30 349.02
1120 27.11 420.67 344.52 4.00 350.47
1121 26.68 309.96 484.39 5.30 345.82
1122 25.65 84.89 149.75 5.70 361.02
1123 24.94 2.14 0.00 5.10 360.45
1124 24.23 0.00 0.00 4.50 368.46
1125 23.53 0.00 0.00 4.30 359.91
1126 22.82 0.00 0.00 4.30 357.02
1127 22.11 0.00 0.00 4.00 352.25
1128 21.40 0.00 0.00 3.80 353.61
1129 20.75 0.00 0.00 3.60 351.92
1130 20.04 0.00 0.00 4.10 352.11
1131 19.34 0.00 0.00 4.50 348.83
1132 18.96 0.00 0.00 4.00 347.71
1133 18.58 0.00 0.00 4.10 347.09
1134 18.31 0.00 0.00 4.80 347.24
1135 18.04 0.00 0.00 5.50 347.29
1136 19.64 68.64 212.22 4.80 350.60
1137 21.51 229.43 325.33 4.70 353.30
1138 23.70 428.18 454.83 5.50 355.30
1139 25.34 523.98 348.31 6.60 355.80
1140 26.42 607.61 329.18 7.00 355.34
1141 27.35 656.71 372.45 7.70 353.59
1142 28.17 710.51 582.25 8.01 347.63
1143 28.58 638.23 629.84 8.41 347.97
1144 28.62 520.47 633.24 6.80 349.22
1145 27.79 262.31 292.20 6.00 361.63
1146 26.53 85.63 93.74 6.00 365.90
1147 25.77 3.08 0.00 6.30 365.75
1148 25.07 0.00 0.00 6.00 371.37
1149 24.18 0.00 0.00 5.50 371.25
1150 23.30 0.00 0.00 6.00 370.57
1151 22.42 0.00 0.00 6.00 373.83
1152 21.54 0.00 0.00 6.30 375.16
1153 20.88 0.00 0.00 6.30 372.31
1154 20.19 0.00 0.00 7.70 369.49
1155 19.50 0.00 0.00 6.60 366.43
1156 19.14 0.00 0.00 5.50 367.65
1157 18.77 0.00 0.00 4.80 363.82
1158 18.52 0.00 0.00 4.80 362.71
1159 18.26 0.00 0.00 4.30 362.58
1160 19.77 65.34 177.89 5.30 368.89
1161 21.84 243.53 378.70 5.10 368.30
1162 24.06 441.05 508.91 3.60 366.77
1163 25.74 569.25 441.39 3.60 360.16
1164 27.30 722.87 636.36 3.00 357.33
1165 28.39 739.06 599.90 2.40 359.12
1166 29.10 718.49 617.89 2.00 356.75
1167 29.42 637.22 594.63 1.80 357.35
1168 29.10 443.15 394.98 2.10 360.28
1169 28.19 254.71 279.25 1.60 363.48
1170 26.91 87.69 108.62 1.60 367.14
1171 26.07 2.83 0.00 1.20 364.04
1172 25.32 0.00 0.00 0.90 364.31
1173 24.35 0.00 0.00 1.50 360.78
1174 23.37 0.00 0.00 1.40 359.29
1175 22.39 0.00 0.00 1.30 357.80
1176 21.42 0.00 0.00 1.80 352.10
1177 20.60 0.00 0.00 1.20 349.38
1178 19.73 0.00 0.00 0.90 351.14
1179 18.85 0.00 0.00 2.00 351.19
1180 18.39 0.00 0.00 2.40 353.15
1181 17.92 0.00 0.00 1.30 349.61
1182 17.59 0.00 0.00 1.80 350.91
1183 17.26 0.00 0.00 2.70 351.31
1184 18.67 62.83 96.33 1.80 355.40
1185 20.37 213.01 147.99 1.30 352.13
1186 22.27 389.14 310.48 1.40 353.90
1187 24.19 559.35 387.51 1.60 351.19
1188 26.02 757.12 671.94 1.80 348.10
1189 27.33 801.43 711.12 2.10 348.79
1190 28.00 712.73 565.62 2.90 350.84
1191 28.26 622.01 561.00 2.70 352.76
1192 28.16 502.99 615.97 2.10 353.81
1193 27.30 277.62 365.16 2.10 363.55
1194 26.01 90.99 103.97 1.30 368.23
1195 25.17 3.76 0.00 1.40 366.37
1196 24.10 0.00 0.00 1.40 367.45
1197 23.04 0.00 0.00 2.00 365.46
1198 21.97 0.00 0.00 2.40 363.63
1199 20.91 0.00 0.00 4.00 359.60
1200 19.84 0.00 0.00 3.40 359.03
1201 19.03 0.00 0.00 3.00 359.00
1202 18.14 0.00 0.00 2.60 358.62
1203 17.24 0.00 0.00 2.60 361.95
1204 16.76 0.00 0.00 3.00 360.56
1205 16.28 0.00 0.00 1.80 359.33
1206 15.93 0.00 0.00 1.80 359.25
1207 15.58 0.00 0.00 2.10 357.31
1208 16.62 47.80 14.32 3.00 361.58
1209 17.89 162.93 46.39 3.80 358.10
1210 19.48 318.16 131.25 4.80 357.24
1211 22.20 654.65 643.61 4.50 339.04
1212 24.35 771.53 755.66 6.30 339.13
1213 25.76 816.99 767.41 5.70 342.34
1214 26.63 787.00 713.36 6.80 344.69
1215 26.72 573.14 361.57 7.20 352.56
1216 26.66 518.87 594.49 7.70 348.60
1217 25.82 242.36 204.90 6.30 367.56
1218 24.38 113.10 231.33 5.70 364.36
1219 23.67 4.39 0.00 6.00 368.23
1220 22.96 0.00 0.00 5.50 374.20
1221 22.25 0.00 0.00 5.50 370.07
1222 21.54 0.00 0.00 7.00 369.93
1223 20.82 0.00 0.00 5.50 369.48
1224 20.11 0.00 0.00 4.80 365.97
1225 19.72 0.00 0.00 4.30 363.47
1226 19.32 0.00 0.00 4.80 363.37
1227 18.91 0.00 0.00 5.10 360.28
1228 18.69 0.00 0.00 5.30 361.03
1229 18.48 0.00 0.00 4.30 362.41
1230 18.33 0.00 0.00 3.40 363.55
1231 18.18 0.00 0.00 3.80 362.25
1232 20.01 71.72 207.50 5.10 367.81
1233 22.02 229.08 178.68 4.70 364.93
1234 23.92 372.87 168.47 4.10 366.86
1235 25.73 507.64 249.34 3.60 363.25
1236 27.12 645.95 396.44 2.40 359.89
1237 28.34 699.75 447.43 3.20 359.41
1238 29.25 713.36 554.30 3.40 361.42
1239 29.80 666.31 650.09 4.80 362.51
1240 29.90 535.06 694.91 6.30 361.38
1241 29.24 325.14 533.94 6.00 366.95
1242 27.99 117.71 282.37 5.50 375.16
1243 27.21 5.01 0.00 6.00 374.34
1244 26.42 0.00 0.00 5.70 380.52
1245 25.79 0.00 0.00 5.70 380.68
1246 24.88 0.00 0.00 5.10 381.71
1247 23.97 0.00 0.00 4.50 378.11
1248 23.06 0.00 0.00 4.10 376.14
1249 22.23 0.00 0.00 3.00 373.74
1250 21.32 0.00 0.00 3.40 374.20
