# Location:	Subtropic/Chennai airport, Year: 2021-2040, Longitude: -80.183, STD longitude: -82.5, Latitude: 13.000	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
632 25.63 62.32 0.00 4.71 419.01
633 26.44 158.43 7.81 4.41 421.26
634 27.24 253.63 17.71 5.21 420.31
635 27.99 336.93 27.94 3.51 420.90
636 28.08 228.01 5.09 9.82 429.01
637 28.63 405.67 31.18 7.91 420.34
638 29.14 451.79 83.33 1.80 414.08
639 29.45 418.09 104.53 2.40 414.51
640 29.08 172.61 3.04 2.91 431.71
641 28.62 113.40 0.00 2.20 431.52
642 28.04 39.60 0.00 2.91 430.52
643 27.54 0.00 0.00 1.50 428.61
644 27.04 0.00 0.00 2.00 427.16
645 26.53 0.00 0.00 1.20 421.24
646 26.03 0.00 0.00 0.80 419.31
647 25.53 0.00 0.00 0.30 415.36
648 25.03 0.00 0.00 0.90 409.16
649 24.58 0.00 0.00 0.10 411.36
650 23.98 0.00 0.00 0.40 406.50
651 23.39 0.00 0.00 0.50 401.79
652 23.07 0.00 0.00 0.90 397.90
653 22.75 0.00 0.00 0.30 397.99
654 22.53 0.00 0.00 0.00 396.38
655 22.30 5.61 0.00 0.10 392.62
656 24.09 98.99 69.01 0.00 392.06
657 25.35 256.46 153.75 0.40 388.11
658 27.61 589.79 640.49 0.20 375.63
659 29.00 657.56 476.81 0.20 375.29
660 30.36 818.37 646.53 0.90 374.69
661 31.18 791.72 542.48 0.40 382.67
662 31.12 529.84 156.26 0.00 400.55
663 30.92 488.24 176.08 0.10 400.74
664 30.56 425.31 311.15 0.30 396.04
665 29.58 181.54 79.93 0.20 405.55
666 28.37 26.69 0.00 0.40 419.64
667 27.69 0.00 0.00 0.90 420.19
668 27.01 0.00 0.00 0.70 415.91
669 26.33 0.00 0.00 0.90 412.79
670 25.65 0.00 0.00 2.20 408.91
671 24.97 0.00 0.00 1.20 405.67
672 24.33 0.00 0.00 0.30 401.22
673 23.73 0.00 0.00 0.20 398.14
674 23.07 0.00 0.00 0.10 394.89
675 22.41 0.00 0.00 0.00 391.88
676 22.05 0.00 0.00 0.10 387.03
677 21.69 0.00 0.00 0.20 385.48
678 21.42 0.00 0.00 1.20 383.11
679 21.16 7.74 0.00 0.40 379.86
680 23.74 137.04 389.25 0.00 389.70
681 25.62 356.14 587.09 0.00 386.88
682 27.27 541.48 590.03 0.00 390.25
683 28.63 669.22 547.38 0.00 386.71
684 29.83 785.74 599.51 0.10 385.06
685 30.44 727.25 401.68 0.00 390.35
686 30.61 628.76 286.30 0.00 394.89
687 30.51 538.55 252.07 0.10 398.28
688 30.30 503.23 563.56 0.40 391.21
689 29.43 271.63 366.34 1.30 401.15
690 28.16 68.43 122.07 0.20 412.94
691 27.38 0.00 0.00 0.20 410.35
692 26.60 0.00 0.00 0.10 405.89
693 25.83 0.00 0.00 0.00 403.14
694 25.05 0.00 0.00 0.00 401.90
695 24.30 0.00 0.00 0.20 399.14
696 23.44 0.00 0.00 0.50 393.29
697 22.86 0.00 0.00 0.90 389.38
698 22.24 0.00 0.00 1.50 389.02
699 21.62 0.00 0.00 1.30 386.64
700 21.29 0.00 0.00 2.71 383.89
701 20.96 0.00 0.00 2.00 382.09
702 20.72 0.00 0.00 1.80 378.85
703 20.48 7.36 0.00 1.10 380.70
704 23.06 131.17 341.80 1.20 389.03
705 25.22 365.61 529.06 0.40 384.09
706 26.40 452.23 281.67 0.10 393.60
707 27.88 654.57 458.13 0.40 385.37
708 29.50 861.28 739.26 0.70 379.78
709 30.81 941.19 892.19 0.40 381.80
710 31.53 861.98 854.22 0.30 384.64
711 31.85 771.81 915.88 0.30 387.81
712 31.63 575.40 859.71 0.70 388.92
713 30.70 334.67 689.03 1.50 391.51
714 29.29 103.28 395.02 1.10 398.16
715 28.43 0.66 0.00 2.00 396.72
716 27.57 0.00 0.00 0.80 399.67
717 26.70 0.00 0.00 0.90 393.87
718 25.84 0.00 0.00 0.90 390.03
719 24.98 0.00 0.00 0.60 386.72
720 24.13 0.00 0.00 0.20 384.66
721 23.37 0.00 0.00 0.20 383.37
722 22.57 0.00 0.00 0.50 376.41
723 21.77 0.00 0.00 2.91 374.16
724 21.36 0.00 0.00 1.30 369.90
725 20.95 0.00 0.00 0.10 368.47
726 20.66 0.00 0.00 0.10 366.70
727 20.38 10.57 0.00 0.40 364.64
728 23.10 173.81 660.10 0.50 375.72
729 25.05 439.65 911.09 0.60 370.62
730 26.84 688.54 1004.17 0.70 370.75
731 28.41 880.64 1041.74 0.50 363.46
732 29.68 997.52 1057.06 1.50 364.42
733 30.49 986.33 886.43 0.70 371.00
734 30.32 653.21 299.52 0.30 387.50
735 29.45 410.63 95.60 0.50 396.63
736 28.21 205.07 11.03 1.10 404.39
737 26.83 46.06 0.00 2.40 411.42
738 25.75 69.27 139.84 2.71 386.47
739 25.25 0.41 0.00 2.20 388.09
740 24.84 0.00 0.00 1.50 391.43
741 24.29 0.00 0.00 1.20 392.10
742 23.73 0.00 0.00 0.50 390.25
743 23.18 0.00 0.00 0.30 384.37
744 22.62 0.00 0.00 0.30 383.31
745 22.20 0.00 0.00 0.20 382.97
746 21.73 0.00 0.00 0.10 382.20
747 21.26 0.00 0.00 0.50 382.02
748 21.01 0.00 0.00 1.30 381.04
749 20.75 0.00 0.00 2.80 382.00
750 20.57 0.00 0.00 2.80 379.28
751 20.39 8.37 0.00 3.31 378.79
752 22.88 138.87 355.30 2.50 387.96
753 24.79 353.02 556.39 1.70 386.28
754 26.48 575.47 692.71 2.30 384.81
755 28.05 745.69 729.98 2.50 380.37
756 29.35 861.17 781.90 1.90 382.70
757 30.23 865.68 703.07 1.30 383.72
758 30.69 803.32 669.30 1.30 386.90
759 30.79 685.34 660.90 1.00 388.19
760 30.41 516.61 663.83 0.70 389.06
761 29.49 299.11 527.31 0.40 393.32
762 28.21 92.74 316.13 0.20 398.60
763 27.51 0.70 0.00 0.20 396.96
764 26.81 0.00 0.00 0.10 395.01
765 26.11 0.00 0.00 0.00 390.91
766 25.41 0.00 0.00 0.10 389.04
767 24.79 0.00 0.00 0.00 385.08
768 24.01 0.00 0.00 0.00 383.49
769 23.39 0.00 0.00 0.10 382.33
770 22.74 0.00 0.00 0.10 379.51
771 22.09 0.00 0.00 0.10 378.01
772 21.75 0.00 0.00 0.40 374.09
773 21.41 0.00 0.00 0.60 371.01
774 21.18 0.00 0.00 0.20 370.62
775 20.94 0.85 0.00 0.00 370.18
776 23.76 177.18 673.96 0.10 377.97
777 25.69 445.91 915.35 0.00 372.67
778 27.53 696.78 792.11 0.30 374.03
779 27.17 348.75 81.71 0.60 399.94
780 26.16 79.21 0.00 0.60 417.90
781 27.81 1041.97 805.64 0.30 365.42
782 28.87 989.05 1056.93 1.00 367.82
783 29.41 853.13 690.76 1.30 373.17
784 27.93 50.64 0.00 1.60 425.64
785 27.57 385.09 581.85 1.60 376.94
786 26.55 60.42 57.14 2.50 404.67
787 25.89 1.16 0.00 0.50 401.90
788 25.24 0.00 0.00 0.20 400.07
789 24.65 0.00 0.00 0.00 397.39
790 23.93 0.00 0.00 0.20 395.06
791 23.20 0.00 0.00 0.20 392.37
792 22.48 0.00 0.00 0.00 386.38
793 21.88 0.00 0.00 0.20 382.30
794 21.22 0.00 0.00 0.10 377.98
795 20.56 0.00 0.00 0.60 373.56
796 20.20 0.00 0.00 0.60 370.90
797 19.83 0.00 0.00 0.40 368.19
798 19.57 0.00 0.00 0.20 365.44
799 19.30 8.67 0.00 0.00 364.44
800 21.93 153.66 498.04 0.20 370.29
801 23.87 382.19 694.71 0.40 369.60
802 25.58 601.49 793.05 0.50 368.44
803 27.07 771.38 822.57 0.30 364.50
804 28.26 872.81 821.80 0.80 365.83
805 29.10 898.03 809.50 0.60 369.63
806 29.59 856.15 825.39 0.90 371.16
807 29.71 734.82 810.94 1.00 368.91
808 29.32 548.88 761.58 1.30 368.91
809 28.39 324.28 635.94 1.60 373.83
810 27.07 102.50 402.17 0.50 378.57
811 26.34 0.89 0.00 0.40 379.64
812 25.60 0.00 0.00 0.20 381.43
813 24.97 0.00 0.00 0.30 378.64
814 24.15 0.00 0.00 0.50 374.88
815 23.34 0.00 0.00 0.30 370.51
816 22.53 0.00 0.00 0.60 368.50
817 22.00 0.00 0.00 0.80 367.09
818 21.42 0.00 0.00 1.90 364.67
819 20.84 0.00 0.00 3.71 364.92
820 20.52 0.00 0.00 4.51 362.02
821 20.21 0.00 0.00 1.60 359.05
822 19.98 0.00 0.00 0.50 360.38
823 19.75 8.56 0.00 0.20 359.76
824 22.54 157.53 525.55 0.00 366.29
825 24.66 398.28 771.17 0.30 363.62
826 26.41 622.95 866.48 0.50 361.47
827 28.00 793.50 887.83 0.50 354.90
828 29.25 892.29 874.90 1.30 359.24
829 30.14 919.85 869.55 0.70 359.52
830 30.65 867.13 851.32 1.30 361.81
831 30.75 739.95 818.93 1.10 366.31
832 30.34 555.44 777.42 1.30 371.55
833 29.38 330.87 664.02 0.90 377.84
834 28.02 107.60 439.59 0.20 380.36
835 27.27 1.00 0.00 1.00 379.17
836 26.52 0.00 0.00 1.40 380.68
837 25.78 0.00 0.00 0.70 381.59
838 25.03 0.00 0.00 0.30 382.40
839 24.31 0.00 0.00 0.20 379.96
840 23.48 0.00 0.00 0.70 376.81
841 22.88 0.00 0.00 0.40 373.06
842 22.21 0.00 0.00 0.30 369.45
843 21.55 0.00 0.00 0.80 364.67
844 21.18 0.00 0.00 2.30 360.77
845 20.82 0.00 0.00 1.00 361.24
846 20.56 0.00 0.00 1.90 359.14
847 20.29 8.74 0.00 1.60 363.28
848 23.11 161.22 549.76 2.80 374.05
849 25.07 401.16 778.67 4.51 371.56
850 26.84 622.99 859.84 3.51 374.56
851 28.41 798.27 895.10 2.30 366.05
852 29.67 903.27 899.00 3.91 368.05
853 30.57 934.50 903.48 2.10 367.91
854 31.08 883.73 892.67 0.90 363.21
855 31.19 755.09 861.24 0.50 365.46
856 30.79 569.40 822.36 0.70 370.58
857 29.83 337.73 693.23 0.80 377.84
858 28.46 110.57 454.07 2.80 384.37
859 27.69 1.13 0.00 2.30 381.90
860 26.91 0.00 0.00 2.30 385.57
861 26.13 0.00 0.00 2.30 383.18
862 25.36 0.00 0.00 1.10 381.47
863 24.65 0.00 0.00 2.30 381.41
864 23.79 0.00 0.00 2.80 379.72
865 23.19 0.00 0.00 2.80 379.14
866 22.54 0.00 0.00 1.30 378.98
867 21.89 0.00 0.00 0.20 373.27
868 21.55 0.00 0.00 0.60 371.71
869 21.20 0.00 0.00 0.30 371.18
870 20.95 0.00 0.00 0.50 373.66
871 20.70 8.47 0.00 0.90 376.79
872 22.73 120.39 225.46 0.90 384.24
873 24.35 314.15 344.94 0.90 383.67
874 25.84 520.07 450.55 1.60 383.15
875 27.23 687.93 553.53 1.10 380.44
876 28.47 820.80 616.44 1.90 381.63
877 29.26 813.76 549.02 2.30 385.10
878 29.80 810.08 606.71 4.21 382.57
879 29.83 624.52 422.25 2.80 389.57
880 29.47 479.23 440.73 3.31 386.74
881 28.54 243.07 158.34 1.40 396.56
882 27.37 75.91 80.20 1.60 400.38
883 26.68 1.08 0.00 1.70 399.14
884 26.00 0.00 0.00 0.90 400.82
885 25.31 0.00 0.00 2.10 398.85
886 24.70 0.00 0.00 1.30 398.09
887 23.94 0.00 0.00 0.60 396.34
888 23.18 0.00 0.00 1.00 394.58
889 22.63 0.00 0.00 1.60 393.73
890 22.04 0.00 0.00 1.60 391.22
891 21.44 0.00 0.00 2.80 389.44
892 21.13 0.00 0.00 4.51 388.02
893 20.81 0.00 0.00 3.91 384.55
894 20.59 0.00 0.00 1.70 384.67
895 20.36 7.83 0.00 3.31 383.75
896 22.40 112.69 119.28 2.30 389.99
897 23.81 269.43 163.93 1.00 392.33
898 25.60 516.46 413.83 0.60 387.02
899 27.49 763.20 710.03 0.20 382.31
900 28.90 848.31 687.65 0.40 386.28
901 29.81 843.26 585.35 0.30 386.85
902 30.75 968.65 951.99 0.20 380.36
903 31.17 836.61 1020.76 0.50 383.29
904 31.10 633.50 978.07 1.00 383.06
905 30.31 380.48 844.32 1.60 386.26
906 29.01 126.24 555.10 1.00 391.38
907 28.19 1.97 0.00 1.30 389.64
908 27.38 0.00 0.00 0.20 391.40
909 26.56 0.00 0.00 0.10 388.08
910 25.75 0.00 0.00 0.20 385.95
911 25.04 0.00 0.00 0.20 380.66
912 24.13 0.00 0.00 0.30 379.71
913 23.41 0.00 0.00 1.00 379.96
914 22.60 0.00 0.00 0.30 376.81
915 21.80 0.00 0.00 0.10 373.74
916 21.35 0.00 0.00 0.90 372.90
917 20.91 0.00 0.00 0.50 374.01
918 20.59 0.00 0.00 1.00 373.81
919 20.26 9.27 0.00 1.60 373.42
920 22.91 156.36 485.25 1.10 380.70
921 24.83 385.48 675.04 0.80 381.17
922 26.40 600.46 751.96 0.90 384.18
923 27.83 760.19 741.94 0.90 381.86
924 29.01 873.74 779.68 2.10 381.26
925 29.84 900.93 770.76 3.31 381.78
926 30.32 858.19 782.28 1.10 380.39
927 30.42 737.36 769.61 1.60 382.32
928 30.07 565.01 774.96 3.31 384.44
929 29.17 343.61 691.38 2.50 385.43
930 27.87 115.94 467.79 0.90 386.92
931 27.14 1.56 0.00 1.70 388.33
932 26.41 0.00 0.00 2.80 393.67
933 25.67 0.00 0.00 3.11 390.94
934 25.04 0.00 0.00 1.30 385.58
935 24.23 0.00 0.00 0.80 381.41
936 23.42 0.00 0.00 0.50 382.33
937 22.96 0.00 0.00 0.20 380.83
938 22.46 0.00 0.00 0.40 380.97
939 21.97 0.00 0.00 0.60 378.48
940 21.70 0.00 0.00 0.30 376.39
941 21.44 0.00 0.00 0.10 377.92
942 21.25 0.00 0.00 0.80 375.73
943 21.06 8.85 0.00 0.80 377.69
944 23.28 125.71 249.55 0.50 385.68
945 24.97 328.86 386.63 1.30 384.12
946 26.66 545.49 549.49 2.80 381.96
947 28.01 675.52 505.79 2.30 381.04
948 29.25 809.33 581.64 1.90 378.92
949 30.19 854.46 612.92 1.40 378.40
950 30.69 787.18 600.49 1.40 383.38
951 30.85 682.70 595.45 1.90 382.72
952 30.49 495.61 467.37 2.50 385.34
953 29.61 284.42 365.01 4.81 390.53
954 28.38 83.61 94.57 2.80 398.04
955 27.72 1.51 0.00 2.30 401.61
956 27.05 0.00 0.00 1.10 407.55
957 26.38 0.00 0.00 1.40 407.40
958 25.71 0.00 0.00 0.30 410.68
959 25.04 0.00 0.00 1.00 411.53
960 24.42 0.00 0.00 1.70 410.44
961 23.84 0.00 0.00 0.80 410.82
962 23.22 0.00 0.00 0.30 410.18
963 22.60 0.00 0.00 2.10 409.86
964 22.27 0.00 0.00 1.60 410.75
965 21.94 0.00 0.00 1.00 410.92
966 21.71 0.00 0.00 0.80 410.71
967 21.48 5.86 0.00 2.30 412.78
968 21.67 12.89 0.00 1.30 414.58
969 24.34 315.99 214.90 0.80 389.39
970 26.87 648.87 783.15 1.00 380.65
971 28.76 801.50 770.17 1.30 380.04
972 29.37 646.11 287.99 0.80 395.13
973 30.27 832.37 545.48 1.30 386.32
974 31.14 932.23 900.11 0.80 380.97
975 31.52 803.46 824.37 0.70 383.96
976 31.09 493.86 436.93 1.30 392.79
977 30.37 361.00 705.31 0.80 388.20
978 29.18 120.30 417.68 1.90 393.20
979 28.45 2.63 0.00 1.90 391.15
980 27.72 0.00 0.00 1.00 396.47
981 26.99 0.00 0.00 0.20 394.27
982 26.26 0.00 0.00 0.10 394.40
983 25.53 0.00 0.00 0.20 393.32
984 24.89 0.00 0.00 0.10 392.38
985 24.24 0.00 0.00 0.00 389.74
986 23.53 0.00 0.00 0.00 388.10
987 22.83 0.00 0.00 0.10 384.02
988 22.45 0.00 0.00 0.00 386.67
989 22.06 0.00 0.00 0.10 388.20
990 21.79 0.00 0.00 0.30 387.65
991 21.51 9.51 0.00 1.30 386.53
992 23.78 137.37 321.68 1.60 397.73
993 25.53 370.71 554.28 1.40 394.71
994 26.93 540.30 492.96 0.40 395.91
995 28.37 740.13 638.23 0.50 388.64
996 29.48 826.16 637.26 0.80 392.45
997 30.25 847.41 613.19 1.60 389.97
998 30.64 776.98 541.16 3.51 388.61
999 30.65 639.02 434.87 6.51 390.37
1000 30.11 443.21 308.88 9.12 395.48
1001 29.15 240.84 128.34 5.51 399.71
1002 27.97 79.51 74.92 3.91 405.23
1003 27.29 1.71 0.00 8.11 397.72
1004 26.60 0.00 0.00 5.21 398.84
1005 25.91 0.00 0.00 4.51 400.08
1006 25.22 0.00 0.00 4.51 394.89
1007 24.60 0.00 0.00 6.51 391.45
1008 23.84 0.00 0.00 5.51 386.81
1009 23.32 0.00 0.00 6.21 385.79
1010 22.72 0.00 0.00 6.91 381.03
1011 22.12 0.00 0.00 7.71 377.52
1012 21.77 0.00 0.00 8.72 375.13
1013 21.43 0.00 0.00 5.51 372.61
1014 21.17 0.00 0.00 8.72 367.70
1015 20.91 11.34 0.00 6.21 366.87
1016 23.80 160.90 437.08 2.50 373.21
1017 25.78 406.08 700.85 2.10 373.63
1018 27.70 642.30 848.51 2.50 375.48
1019 29.39 826.86 925.47 2.80 370.13
1020 30.75 940.16 790.76 1.40 367.77
1021 30.52 544.09 122.94 1.10 390.57
1022 30.34 542.04 137.91 1.90 388.66
1023 30.53 712.13 545.17 1.70 373.68
1024 30.45 599.97 800.98 2.10 375.45
1025 29.69 357.58 666.66 1.90 380.65
1026 28.41 108.54 365.21 0.60 390.78
1027 27.73 2.95 0.00 1.10 389.44
1028 27.05 0.00 0.00 1.60 392.85
1029 26.37 0.00 0.00 2.30 389.78
1030 25.69 0.00 0.00 3.11 394.60
1031 25.01 0.00 0.00 4.21 398.24
1032 24.37 0.00 0.00 5.21 398.98
1033 24.00 0.00 0.00 4.21 400.02
1034 23.60 0.00 0.00 3.31 401.94
1035 23.21 0.00 0.00 3.11 402.83
1036 23.00 0.00 0.00 2.50 405.19
1037 22.79 0.00 0.00 2.50 408.12
1038 22.64 0.00 0.00 2.80 408.08
1039 22.49 5.20 0.00 4.51 407.87
1040 23.50 53.94 0.00 3.11 413.59
1041 24.89 201.66 32.29 2.50 405.93
1042 25.70 289.01 23.87 1.90 404.99
1043 26.78 437.30 89.34 3.91 397.03
1044 28.07 625.40 223.24 1.60 389.80
1045 28.87 607.89 173.68 1.90 395.84
1046 29.67 701.48 345.48 2.30 389.61
1047 30.31 724.21 609.40 5.21 383.62
1048 30.54 588.61 744.10 6.51 383.80
1049 30.16 348.41 572.21 4.21 392.38
1050 29.23 116.68 299.88 5.81 400.04
1051 28.73 2.88 0.00 3.51 401.68
1052 28.23 0.00 0.00 0.90 403.10
1053 27.73 0.00 0.00 0.10 405.38
1054 27.23 0.00 0.00 0.10 400.11
1055 26.73 0.00 0.00 0.10 401.39
1056 26.23 0.00 0.00 0.30 395.67
1057 25.83 0.00 0.00 0.20 397.82
1058 25.47 0.00 0.00 0.50 395.06
1059 25.11 0.00 0.00 0.20 390.14
1060 24.95 0.00 0.00 0.20 389.03
1061 24.88 0.00 0.00 0.40 388.46
1062 24.78 0.00 0.00 1.30 391.16
1063 24.67 11.55 0.00 3.31 393.64
1064 26.26 162.10 353.67 5.21 394.84
1065 27.54 409.52 610.10 4.21 392.79
1066 28.36 519.82 387.05 6.51 401.39
1067 29.59 841.45 823.22 5.81 385.95
1068 30.29 817.28 528.67 5.81 395.28
1069 29.60 291.55 15.00 8.11 426.74
1070 28.47 196.90 3.74 5.81 440.67
1071 27.04 63.05 0.00 1.70 444.37
1072 27.43 47.32 0.00 2.50 441.22
1073 26.80 33.95 0.00 1.60 436.92
1074 25.79 9.44 0.00 1.70 435.15
1075 26.17 0.24 0.00 1.40 434.53
1076 25.89 0.00 0.00 1.40 432.81
1077 25.80 0.00 0.00 1.70 432.23
1078 25.35 0.00 0.00 2.10 432.40
1079 25.24 0.00 0.00 1.90 428.76
1080 23.24 0.00 0.00 4.81 425.50
1081 24.97 0.00 0.00 3.31 430.10
1082 24.57 0.00 0.00 3.91 428.27
1083 24.16 0.00 0.00 2.30 425.02
1084 23.96 0.00 0.00 3.11 423.75
1085 23.75 0.00 0.00 1.10 422.49
1086 23.61 0.00 0.00 1.90 421.64
1087 23.48 4.59 0.00 5.51 424.17
1088 23.67 10.89 0.00 3.31 424.20
1089 24.63 117.40 0.00 1.40 417.03
1090 25.53 241.59 10.02 1.90 413.15
1091 26.29 311.86 13.94 0.90 405.17
1092 27.06 405.97 24.81 3.31 403.26
1093 27.81 495.44 90.45 5.51 398.80
1094 29.23 873.64 653.58 4.21 378.69
1095 29.65 559.08 244.63 3.31 390.36
1096 29.74 426.62 229.85 2.10 391.32
1097 29.27 213.38 89.68 5.21 400.35
1098 28.57 90.20 151.63 4.51 395.60
1099 28.02 1.79 0.00 3.71 396.03
1100 27.48 0.00 0.00 2.80 396.20
1101 26.94 0.00 0.00 2.30 392.83
1102 26.39 0.00 0.00 0.60 391.60
1103 25.85 0.00 0.00 0.60 390.30
1104 25.31 0.00 0.00 1.40 386.53
1105 24.87 0.00 0.00 1.90 389.18
1106 24.24 0.00 0.00 1.00 387.20
1107 23.60 0.00 0.00 0.40 384.82
1108 23.27 0.00 0.00 1.70 382.63
1109 22.93 0.00 0.00 1.60 381.90
1110 22.69 0.00 0.00 1.40 381.14
1111 22.45 8.90 0.00 1.90 381.70
1112 24.63 132.40 193.80 1.60 391.29
1113 25.00 195.07 35.78 0.90 398.97
1114 27.06 578.34 533.29 0.90 382.39
1115 28.79 766.04 647.38 1.30 377.64
1116 29.75 748.37 405.72 1.00 385.00
1117 30.18 668.09 242.70 0.60 390.75
1118 30.95 890.35 694.62 1.00 373.66
1119 30.70 501.48 158.04 1.70 390.89
1120 30.19 398.15 177.49 1.40 388.16
1121 29.42 260.12 164.33 3.91 386.54
1122 28.36 77.68 47.94 4.51 394.01
1123 27.78 2.28 0.00 3.51 390.74
1124 27.21 0.00 0.00 2.50 393.46
1125 26.64 0.00 0.00 2.10 392.56
1126 26.06 0.00 0.00 2.10 387.80
1127 25.49 0.00 0.00 1.60 387.92
1128 25.02 0.00 0.00 1.30 392.49
1129 24.58 0.00 0.00 1.30 393.09
1130 24.09 0.00 0.00 1.90 392.41
1131 23.61 0.00 0.00 2.30 393.13
1132 23.35 0.00 0.00 1.40 391.56
1133 23.09 0.00 0.00 1.90 390.54
1134 22.91 0.00 0.00 3.51 391.65
1135 22.72 6.98 0.00 3.91 395.16
1136 24.02 71.89 0.00 2.80 402.48
1137 25.19 216.95 42.52 2.10 397.76
1138 26.68 417.01 169.12 3.51 394.06
1139 27.61 466.60 109.88 4.51 399.78
1140 29.01 720.05 338.60 5.21 389.71
1141 29.89 707.64 287.24 6.21 394.17
1142 30.31 620.94 221.84 6.51 396.41
1143 30.97 793.89 778.45 7.31 383.54
1144 31.11 596.67 716.36 3.51 389.20
1145 30.47 299.06 341.48 2.30 398.40
1146 29.47 116.74 301.29 2.50 399.51
1147 28.95 2.87 0.00 3.11 397.51
1148 28.44 0.00 0.00 3.11 401.58
1149 27.92 0.00 0.00 2.30 403.60
1150 27.41 0.00 0.00 3.11 406.11
1151 26.90 0.00 0.00 3.31 406.21
1152 26.38 0.00 0.00 3.31 407.39
1153 26.02 0.00 0.00 3.91 407.54
1154 25.70 0.00 0.00 7.31 407.04
1155 25.39 0.00 0.00 3.11 406.92
1156 25.26 0.00 0.00 1.70 406.84
1157 25.12 0.00 0.00 1.70 409.35
1158 25.05 0.00 0.00 1.70 409.38
1159 24.98 7.99 0.00 1.30 411.96
1160 25.69 57.96 0.00 2.80 416.84
1161 27.67 397.85 504.20 1.90 393.80
1162 28.87 533.85 401.91 0.50 398.25
1163 30.10 744.42 602.08 0.40 392.20
1164 30.76 702.69 304.92 0.20 399.47
1165 31.18 685.42 286.07 0.10 402.86
1166 29.99 70.35 0.00 0.00 435.95
1167 29.09 60.76 0.00 0.00 431.18
1168 28.37 46.01 0.00 0.10 431.67
1169 28.03 166.29 25.03 0.10 410.53
1170 27.64 95.84 181.14 0.10 402.06
1171 27.24 4.02 0.00 0.00 402.94
1172 26.84 0.00 0.00 0.00 400.94
1173 26.44 0.00 0.00 0.50 400.84
1174 26.04 0.00 0.00 0.50 396.81
1175 25.64 0.00 0.00 0.40 394.94
1176 25.24 0.00 0.00 1.00 391.20
1177 24.70 0.00 0.00 0.30 390.23
1178 23.94 0.00 0.00 0.10 383.25
1179 23.18 0.00 0.00 1.10 383.95
1180 22.76 0.00 0.00 1.90 381.33
1181 22.34 0.00 0.00 0.50 378.64
1182 22.04 0.00 0.00 0.80 377.20
1183 21.73 10.73 0.00 2.50 377.68
1184 24.01 131.76 178.85 0.60 387.65
1185 25.72 353.73 384.01 0.30 380.04
1186 27.84 650.56 742.33 0.30 376.62
1187 29.45 794.93 713.43 0.50 376.15
1188 30.51 833.57 574.61 0.60 384.96
1189 31.42 916.72 678.26 1.00 384.22
1190 31.80 807.40 539.58 2.10 389.89
1191 32.06 804.17 829.36 1.70 385.23
1192 31.82 607.44 800.40 0.90 390.46
1193 30.95 364.80 635.42 0.80 390.30
1194 29.63 126.23 359.78 0.30 394.90
1195 28.88 4.16 0.00 0.40 393.81
1196 28.12 0.00 0.00 0.50 395.13
1197 27.37 0.00 0.00 1.10 393.58
1198 26.61 0.00 0.00 2.10 390.78
1199 25.85 0.00 0.00 5.21 389.32
1200 25.10 0.00 0.00 3.51 387.33
1201 24.72 0.00 0.00 2.30 380.20
1202 24.14 0.00 0.00 1.30 376.89
1203 23.57 0.00 0.00 1.10 380.74
1204 23.25 0.00 0.00 1.90 379.17
1205 22.93 0.00 0.00 0.50 379.96
1206 22.69 0.00 0.00 0.40 377.53
1207 22.45 12.53 0.00 0.70 378.08
1208 24.75 134.69 209.43 2.10 384.67
1209 26.82 412.34 600.12 3.31 375.80
1210 28.74 648.99 808.59 4.81 380.91
1211 30.28 800.48 696.22 3.51 377.51
1212 30.76 672.10 270.45 6.91 391.73
1213 30.87 597.73 166.71 4.81 395.91
1214 30.33 420.20 55.34 6.21 404.61
1215 30.70 654.86 412.16 6.91 389.89
1216 30.41 468.46 315.86 8.11 394.11
1217 29.47 207.15 78.10 4.21 406.42
1218 28.43 105.31 206.11 3.51 399.64
1219 27.81 2.63 0.00 3.91 393.59
1220 27.18 0.00 0.00 3.31 395.99
1221 26.55 0.00 0.00 3.11 394.81
1222 25.93 0.00 0.00 5.51 393.75
1223 25.30 0.00 0.00 2.80 393.22
1224 24.75 0.00 0.00 1.90 389.95
1225 24.36 0.00 0.00 1.10 388.80
1226 23.92 0.00 0.00 2.10 385.40
1227 23.48 0.00 0.00 2.10 387.79
1228 23.24 0.00 0.00 2.30 389.36
1229 23.01 0.00 0.00 1.30 385.54
1230 22.84 0.00 0.00 0.60 385.35
1231 22.67 11.47 0.00 0.90 387.66
1232 25.32 160.30 395.54 2.80 397.33
1233 27.07 382.26 541.55 1.90 396.10
1234 28.80 601.73 633.87 1.10 394.69
1235 30.06 705.36 510.88 0.60 391.40
1236 31.08 789.84 513.88 0.20 390.55
1237 31.85 831.44 550.29 0.60 389.95
1238 32.21 750.74 430.68 0.90 393.32
1239 32.22 622.59 361.40 3.11 392.91
1240 31.55 394.91 156.89 5.21 403.45
1241 30.57 238.07 100.23 4.81 405.26
1242 29.40 86.41 80.58 3.71 405.67
1243 28.84 3.38 0.00 4.51 406.07
1244 28.28 0.00 0.00 3.91 408.65
1245 27.72 0.00 0.00 3.91 405.28
1246 27.17 0.00 0.00 2.80 404.75
1247 26.61 0.00 0.00 1.70 402.43
1248 26.05 0.00 0.00 1.40 402.29
1249 25.64 0.00 0.00 0.50 400.04
1250 25.20 0.00 0.00 0.80 398.92
