TIME ta Ghoris Gbn w10 EL
612 0.87 386.64 868.76 2.22 220.33
613 2.07 418.38 891.37 0.71 220.40
614 2.71 390.09 848.09 1.91 226.41
615 2.75 306.44 786.36 0.60 227.97
616 2.00 193.31 675.39 2.52 230.97
617 0.58 67.06 360.72 0.71 233.96
618 -0.16 0.00 0.00 1.21 237.06
619 -0.89 0.00 0.00 1.71 235.48
620 -1.62 0.00 0.00 1.21 237.35
621 -2.36 0.00 0.00 2.82 234.94
622 -3.09 0.00 0.00 1.21 232.99
623 -3.83 0.00 0.00 2.52 232.34
624 -4.56 0.00 0.00 1.21 237.10
625 -5.17 0.00 0.00 0.60 235.56
626 -5.87 0.00 0.00 2.22 238.85
627 -6.57 0.00 0.00 3.53 238.90
628 -6.97 0.00 0.00 4.13 237.63
629 -7.36 0.00 0.00 1.21 235.22
630 -7.82 0.00 0.00 2.22 232.73
631 -8.09 0.00 0.00 3.53 232.10
632 -8.35 0.00 0.00 3.12 232.35
633 -7.78 21.74 0.00 3.12 234.58
634 -7.14 81.45 11.09 3.53 236.74
635 -7.01 62.30 0.00 2.22 238.12
636 -5.18 286.78 312.56 7.16 226.36
637 -4.26 274.90 175.28 5.14 233.14
638 -3.59 292.07 342.19 0.91 222.48
639 -4.29 172.39 99.82 1.61 240.72
640 -3.74 177.61 417.62 1.71 232.12
641 -4.34 83.46 413.30 1.41 226.64
642 -4.62 1.22 0.00 1.91 225.59
643 -4.89 0.00 0.00 0.91 224.58
644 -5.16 0.00 0.00 1.41 226.01
645 -5.43 0.00 0.00 0.71 227.98
646 -5.71 0.00 0.00 0.50 225.86
647 -5.98 0.00 0.00 0.20 220.34
648 -6.25 0.00 0.00 0.71 220.82
649 -6.17 0.00 0.00 0.10 219.88
650 -6.05 0.00 0.00 0.40 214.73
651 -5.92 0.00 0.00 0.40 215.52
652 -5.83 0.00 0.00 0.91 216.98
653 -5.75 0.00 0.00 0.40 218.32
654 -5.66 0.00 0.00 0.10 220.95
655 -5.59 0.00 0.00 0.10 222.85
656 -5.52 0.00 0.00 0.00 227.19
657 -3.02 65.88 260.72 0.40 230.97
658 -1.18 161.91 416.46 0.20 233.56
659 1.22 300.71 732.83 0.10 229.81
660 3.04 360.68 742.51 0.71 237.70
661 4.29 379.30 711.16 0.20 240.95
662 4.82 330.60 536.14 0.00 245.04
663 4.63 240.64 341.44 0.00 252.04
664 3.54 123.32 114.66 0.20 257.39
665 2.05 33.08 0.00 0.10 263.99
666 1.88 0.92 0.00 0.30 264.33
667 1.70 0.00 0.00 0.91 269.17
668 1.52 0.00 0.00 0.71 270.13
669 1.35 0.00 0.00 1.01 268.22
670 1.17 0.00 0.00 2.22 269.70
671 1.00 0.00 0.00 1.41 271.13
672 0.79 0.00 0.00 0.20 274.75
673 -0.67 0.00 0.00 0.20 272.14
674 -0.13 0.00 0.00 0.20 270.90
675 -0.31 0.00 0.00 0.00 270.43
676 -0.46 0.00 0.00 0.00 269.77
677 -1.07 0.00 0.00 0.30 275.03
678 -0.84 0.00 0.00 1.71 275.50
679 -0.90 0.00 0.00 0.50 275.41
680 -0.97 0.00 0.00 0.00 276.21
681 -0.31 20.76 0.00 0.00 276.67
682 1.05 98.48 36.02 0.00 269.26
683 1.63 121.25 4.62 0.00 273.15
684 1.65 87.11 0.00 0.10 279.02
685 1.22 39.66 0.00 0.00 284.69
686 3.24 371.15 524.74 0.00 260.44
687 3.68 212.48 187.70 0.10 273.88
688 3.54 116.46 80.22 0.30 278.52
689 3.08 61.35 176.58 1.21 272.76
690 2.41 1.02 0.00 0.10 269.93
691 1.74 0.00 0.00 0.20 267.38
692 1.04 0.00 0.00 0.10 266.64
693 0.38 0.00 0.00 0.00 267.10
694 -0.27 0.00 0.00 0.00 264.36
695 -0.93 0.00 0.00 0.30 260.57
696 -1.58 0.00 0.00 0.71 255.93
697 -2.25 0.00 0.00 1.41 252.29
698 -3.01 0.00 0.00 1.91 250.51
699 -3.76 0.00 0.00 1.21 246.97
700 -4.19 0.00 0.00 2.52 244.63
701 -4.61 0.00 0.00 2.22 242.31
702 -5.03 0.00 0.00 1.91 240.00
703 -5.34 0.00 0.00 1.01 239.48
704 -5.65 0.00 0.00 1.21 237.72
705 -3.72 62.24 258.19 0.30 246.79
706 -1.99 174.66 470.76 0.00 241.24
707 -0.10 301.79 739.88 0.20 240.19
708 1.47 379.18 793.60 0.40 240.81
709 2.51 400.25 773.85 0.20 246.49
710 2.90 349.34 592.16 0.10 251.87
711 2.92 301.66 677.82 0.10 250.43
712 2.28 203.30 619.33 0.40 250.65
713 1.03 85.84 359.42 1.01 251.14
714 0.50 2.12 0.00 0.71 246.26
715 0.00 0.00 0.00 1.61 247.97
716 -0.49 0.00 0.00 0.71 250.12
717 -0.99 0.00 0.00 0.91 247.76
718 -1.49 0.00 0.00 0.91 243.54
719 -1.99 0.00 0.00 0.60 244.28
720 -2.48 0.00 0.00 0.20 240.71
721 -2.65 0.00 0.00 0.20 239.88
722 -2.79 0.00 0.00 0.71 241.58
723 -2.93 0.00 0.00 2.82 237.80
724 -2.99 0.00 0.00 1.21 236.66
725 -3.06 0.00 0.00 0.10 235.87
726 -3.12 0.00 0.00 0.10 233.84
727 -3.15 0.00 0.00 0.40 237.06
728 -3.18 0.00 0.00 0.60 244.53
729 -0.70 67.26 283.09 0.60 248.98
730 1.21 168.63 405.72 0.60 249.07
731 3.44 295.05 642.77 0.30 247.81
732 5.49 393.11 702.84 1.01 246.41
733 6.24 327.79 358.30 0.30 256.89
734 6.76 329.95 475.75 0.10 254.90
735 6.91 285.91 564.63 0.20 251.73
736 6.25 181.45 410.21 0.60 251.96
737 4.80 49.08 62.98 1.71 265.04
738 4.17 1.98 0.00 1.71 264.31
739 3.55 0.00 0.00 1.61 259.78
740 2.92 0.00 0.00 1.21 255.67
741 2.29 0.00 0.00 1.01 255.01
742 1.66 0.00 0.00 0.30 251.65
743 1.03 0.00 0.00 0.20 250.18
744 0.39 0.00 0.00 0.30 245.29
745 -0.41 0.00 0.00 0.20 251.51
746 -1.12 0.00 0.00 0.20 249.11
747 -1.95 0.00 0.00 0.60 243.78
748 -2.42 0.00 0.00 1.70 242.84
749 -2.89 0.00 0.00 4.30 240.54
750 -3.37 0.00 0.00 3.70 238.77
751 -3.72 0.00 0.00 3.90 236.61
752 -4.08 1.29 0.00 2.80 233.79
753 -2.23 99.62 492.03 1.50 235.71
754 -0.72 264.48 607.25 1.90 235.79
755 -0.53 229.39 241.67 1.70 243.83
756 -0.26 277.32 225.56 1.10 242.98
757 -0.60 177.68 23.25 0.60 262.07
758 -0.50 273.38 223.52 0.60 253.44
759 -0.24 342.27 620.81 0.40 234.68
760 -0.51 202.91 462.11 0.30 240.12
761 -1.04 124.21 384.71 0.10 230.25
762 -1.37 4.10 0.00 0.10 230.62
763 -1.69 0.00 0.00 0.20 229.64
764 -2.01 0.00 0.00 0.10 226.85
765 -2.36 0.00 0.00 0.00 233.28
766 -2.68 0.00 0.00 0.10 232.31
767 -2.98 0.00 0.00 0.00 233.71
768 -3.30 0.00 0.00 0.10 232.71
769 -3.15 0.00 0.00 0.10 233.98
770 -2.95 0.00 0.00 0.20 235.45
771 -2.75 0.00 0.00 0.20 236.92
772 -2.63 0.00 0.00 0.80 238.02
773 -2.51 0.00 0.00 1.00 239.12
774 -2.39 0.00 0.00 0.30 240.23
775 -2.30 0.00 0.00 0.00 241.21
776 -2.21 1.11 0.00 0.10 242.20
777 0.24 80.02 487.12 0.00 239.00
778 2.68 234.73 687.77 0.50 235.87
779 4.19 300.30 628.36 1.00 237.92
780 5.49 369.23 694.84 1.00 238.11
781 6.25 361.73 501.45 0.40 242.75
782 6.50 309.29 324.24 1.50 248.85
783 6.73 320.35 591.65 1.90 246.49
784 6.87 305.92 706.16 2.10 235.25
785 6.03 135.03 536.08 1.90 237.61
786 5.45 5.94 0.00 3.00 237.19
787 4.87 0.00 0.00 0.40 245.24
788 4.28 0.00 0.00 0.10 247.53
789 3.70 0.00 0.00 0.00 243.87
790 3.12 0.00 0.00 0.20 244.75
791 2.53 0.00 0.00 0.30 247.90
792 1.95 0.00 0.00 0.00 244.72
793 1.21 0.00 0.00 0.40 243.77
794 0.36 0.00 0.00 0.20 244.18
795 -0.46 0.00 0.00 1.00 243.15
796 -0.91 0.00 0.00 1.00 243.12
797 -1.36 0.00 0.00 0.70 242.44
798 -1.82 0.00 0.00 0.20 242.25
799 -2.15 0.00 0.00 0.10 240.70
800 -2.48 1.20 0.00 0.40 243.98
801 -1.34 58.25 148.80 0.60 247.50
802 0.55 244.15 538.69 0.70 232.75
803 1.46 287.37 464.96 0.40 238.92
804 1.63 244.26 126.40 0.80 245.85
805 1.95 303.83 224.42 0.50 243.33
806 2.27 340.67 429.03 0.70 238.09
807 2.81 449.85 727.75 0.80 224.96
808 2.82 316.58 772.15 1.10 226.12
809 2.15 140.29 544.56 1.40 227.54
810 1.53 6.43 0.00 0.20 227.75
811 0.92 0.00 0.00 0.30 231.08
812 0.29 0.00 0.00 0.20 230.56
813 -0.31 0.00 0.00 0.40 229.91
814 -0.90 0.00 0.00 0.70 227.75
815 -1.50 0.00 0.00 0.50 225.77
816 -2.10 0.00 0.00 0.80 226.08
817 -2.34 0.00 0.00 1.10 228.64
818 -2.59 0.00 0.00 2.30 226.96
819 -2.83 0.00 0.00 3.90 225.08
820 -2.96 0.00 0.00 4.70 222.63
821 -3.08 0.00 0.00 1.20 222.88
822 -3.21 0.00 0.00 0.30 225.04
823 -3.29 0.00 0.00 0.10 224.07
824 -3.38 1.84 0.00 0.00 223.60
825 -0.62 108.73 519.07 0.20 226.72
826 1.55 276.13 756.26 0.50 225.99
827 3.49 415.91 871.34 0.50 229.55
828 5.05 506.66 924.70 1.50 227.05
829 6.17 541.27 941.85 0.80 228.67
830 6.80 515.48 929.24 1.50 228.69
831 6.94 431.99 882.22 1.40 228.56
832 6.38 299.21 780.55 1.50 233.85
833 5.13 134.47 557.34 1.00 237.65
834 4.48 5.41 0.00 0.20 236.40
835 3.84 0.00 0.00 1.20 238.18
836 3.19 0.00 0.00 1.70 240.06
837 2.55 0.00 0.00 0.70 243.52
838 1.90 0.00 0.00 0.30 240.77
839 1.26 0.00 0.00 0.20 238.36
840 0.59 0.00 0.00 0.80 232.58
841 -0.02 0.00 0.00 0.40 233.69
842 -0.71 0.00 0.00 0.20 231.08
843 -1.40 0.00 0.00 1.00 230.70
844 -1.78 0.00 0.00 2.80 229.72
845 -2.16 0.00 0.00 1.10 230.25
846 -2.54 0.00 0.00 2.10 227.08
847 -2.82 0.00 0.00 1.50 228.15
848 -3.10 2.26 0.00 2.80 224.89
849 -0.83 104.30 556.99 4.30 235.13
850 0.84 259.33 763.26 2.80 236.55
851 2.38 388.82 873.15 1.70 236.65
852 3.58 471.70 926.85 3.50 232.92
853 4.42 502.90 944.47 1.50 233.39
854 4.85 478.04 931.14 0.50 235.91
855 4.88 401.05 883.59 0.20 236.18
856 4.35 279.24 786.09 0.50 241.80
857 3.25 127.18 592.87 0.80 243.04
858 2.68 6.15 0.00 3.00 242.47
859 2.11 0.00 0.00 2.30 244.77
860 1.55 0.00 0.00 2.30 244.72
861 0.98 0.00 0.00 2.10 242.55
862 0.40 0.00 0.00 1.00 243.00
863 -0.15 0.00 0.00 2.10 242.77
864 -0.70 0.00 0.00 2.50 244.87
865 -0.96 0.00 0.00 2.30 242.27
866 -1.28 0.00 0.00 1.00 243.63
867 -1.59 0.00 0.00 0.00 240.77
868 -1.78 0.00 0.00 0.40 240.64
869 -1.97 0.00 0.00 0.20 241.51
870 -2.15 0.00 0.00 0.40 238.41
871 -2.30 0.00 0.00 0.80 239.99
872 -2.44 2.76 0.00 1.00 239.52
873 0.77 113.88 540.99 0.80 248.24
874 3.16 278.16 767.23 1.50 244.24
875 5.23 413.32 878.58 1.10 248.66
876 6.90 503.22 932.36 1.90 242.98
877 8.07 535.70 950.06 2.30 244.87
878 8.70 509.26 937.29 4.30 244.50
879 8.80 428.70 889.88 2.50 244.52
880 8.11 298.49 790.18 2.80 244.47
881 6.68 138.66 582.77 1.10 247.08
882 5.89 7.08 0.00 1.40 248.25
883 5.10 0.00 0.00 1.50 256.03
884 4.31 0.00 0.00 0.70 257.05
885 3.52 0.00 0.00 2.10 259.30
886 2.73 0.00 0.00 1.10 257.19
887 1.95 0.00 0.00 0.50 256.09
888 1.16 0.00 0.00 0.80 254.25
889 0.58 0.00 0.00 1.90 253.82
890 0.02 0.00 0.00 1.90 257.81
891 -0.54 0.00 0.00 2.50 258.12
892 -0.83 0.00 0.00 4.30 257.67
893 -1.13 0.00 0.00 4.30 258.15
894 -1.42 0.00 0.00 1.70 257.69
895 -1.63 0.00 0.00 3.30 256.28
896 -1.83 2.30 0.00 2.10 257.62
897 -1.01 40.95 0.00 0.70 264.44
898 -0.45 100.70 7.71 0.40 264.33
899 -0.37 136.77 4.77 0.00 267.70
900 0.24 135.57 0.00 0.20 270.01
901 0.33 118.61 0.00 0.10 272.56
902 0.66 250.65 118.16 0.10 262.57
903 1.58 370.74 633.90 0.30 252.19
904 1.97 318.28 776.22 0.80 248.20
905 1.81 150.04 582.82 1.40 251.39
906 1.03 10.43 0.00 0.80 239.12
907 0.25 0.00 0.00 1.40 237.54
908 -0.51 0.00 0.00 0.20 235.60
909 -1.26 0.00 0.00 0.10 234.63
910 -2.01 0.00 0.00 0.30 234.88
911 -2.77 0.00 0.00 0.30 234.82
912 -3.52 0.00 0.00 0.50 230.19
913 -4.17 0.00 0.00 1.50 229.31
914 -4.86 0.00 0.00 0.40 228.66
915 -5.55 0.00 0.00 0.10 227.64
916 -5.90 0.00 0.00 1.20 228.03
917 -6.26 0.00 0.00 0.50 226.03
918 -6.62 0.00 0.00 1.20 224.44
919 -6.87 0.00 0.00 1.90 222.95
920 -7.12 4.23 0.00 1.10 220.87
921 -5.37 87.12 403.14 0.70 224.44
922 -4.02 221.28 631.73 0.80 223.43
923 -2.88 326.37 666.29 1.00 222.90
924 -1.98 394.09 688.19 2.30 224.63
925 -1.27 438.89 717.66 3.50 220.53
926 -1.04 369.54 457.62 1.00 221.41
927 -1.22 276.44 338.70 1.50 224.74
928 -1.64 211.78 459.35 3.30 213.63
929 -2.48 87.70 253.42 2.50 230.10
930 -3.48 7.78 0.00 0.70 239.38
931 -4.31 0.00 0.00 1.70 236.23
932 -5.24 0.00 0.00 2.80 231.16
933 -6.17 0.00 0.00 2.80 226.15
934 -7.10 0.00 0.00 1.00 221.19
935 -8.03 0.00 0.00 0.50 216.29
936 -8.95 0.00 0.00 0.20 211.45
937 -9.76 0.00 0.00 0.10 207.19
938 -10.77 0.00 0.00 0.30 202.10
939 -11.78 0.00 0.00 0.60 197.07
940 -12.39 0.00 0.00 0.20 193.87
941 -12.99 0.00 0.00 0.00 183.07
942 -13.59 0.00 0.00 1.10 180.85
943 -14.06 0.00 0.00 1.00 178.71
944 -14.53 4.60 0.00 0.50 175.37
945 -12.82 112.68 602.89 1.50 182.71
946 -11.72 265.55 784.31 3.00 184.20
947 -10.76 394.59 882.81 2.30 181.62
948 -10.03 475.56 930.85 1.90 183.78
949 -9.57 507.88 945.89 1.20 185.89
950 -9.39 485.12 936.00 1.40 186.28
951 -9.50 408.69 892.15 1.90 187.82
952 -10.03 287.80 804.31 2.50 188.72
953 -10.96 138.96 633.57 5.00 188.86
954 -11.38 10.51 0.00 2.50 190.06
955 -11.79 0.00 0.00 2.10 189.97
956 -12.21 0.00 0.00 0.80 190.98
957 -12.62 0.00 0.00 1.20 192.63
958 -13.04 0.00 0.00 0.20 192.59
959 -13.45 0.00 0.00 1.00 195.81
960 -13.87 0.00 0.00 1.70 197.83
961 -13.51 0.00 0.00 0.80 200.67
962 -13.09 0.00 0.00 0.40 201.25
963 -12.66 0.00 0.00 2.30 201.84
964 -12.41 0.00 0.00 1.40 203.22
965 -12.16 0.00 0.00 1.40 206.68
966 -11.96 0.00 0.00 1.00 211.12
967 -11.75 0.00 0.00 3.00 212.76
968 -11.54 4.65 0.00 1.40 215.51
969 -10.84 33.13 0.00 0.70 220.35
970 -8.80 122.82 38.23 0.80 222.69
971 -7.70 155.50 16.82 1.00 227.09
972 -5.77 296.38 213.69 0.40 227.88
973 -5.96 127.34 0.00 0.80 240.39
974 -5.90 130.82 0.00 0.40 240.03
975 -5.18 269.81 264.12 0.40 229.90
976 -4.49 299.94 679.27 0.80 221.87
977 -4.51 165.81 608.12 0.50 221.24
978 -5.42 17.00 0.00 1.50 217.59
979 -5.67 0.00 0.00 1.70 216.94
980 -5.92 0.00 0.00 1.10 216.29
981 -6.17 0.00 0.00 0.10 215.65
982 -6.42 0.00 0.00 0.10 215.00
983 -6.67 0.00 0.00 0.20 214.35
984 -6.92 0.00 0.00 0.10 211.79
985 -7.45 0.00 0.00 0.00 212.71
986 -8.04 0.00 0.00 0.00 213.77
987 -8.63 0.00 0.00 0.10 211.60
988 -8.95 0.00 0.00 0.00 212.79
989 -9.28 0.00 0.00 0.20 212.65
990 -9.60 0.00 0.00 0.50 211.32
991 -9.83 0.00 0.00 2.30 211.26
992 -10.07 6.12 0.00 2.10 212.31
993 -7.62 108.71 484.80 1.90 219.31
994 -6.07 247.54 729.80 0.40 219.12
995 -4.69 365.98 804.96 0.50 218.20
996 -3.59 441.27 827.52 1.00 219.40
997 -2.82 470.28 834.46 1.90 218.47
998 -2.45 436.67 776.43 3.90 220.12
999 -2.43 368.80 751.95 8.10 220.59
1000 -2.92 259.67 690.74 10.60 223.07
1001 -3.87 131.67 537.55 4.70 222.43
1002 -5.10 13.06 0.00 3.30 218.92
1003 -5.55 0.00 0.00 8.10 218.46
1004 -5.99 0.00 0.00 3.90 216.06
1005 -6.44 0.00 0.00 3.30 215.16
1006 -6.88 0.00 0.00 3.00 212.22
1007 -7.32 0.00 0.00 5.40 209.91
1008 -7.77 0.00 0.00 3.90 208.50
1009 -8.00 0.00 0.00 5.40 208.49
1010 -8.19 0.00 0.00 6.30 209.14
1011 -8.38 0.00 0.00 5.40 207.65
1012 -8.46 0.00 0.00 6.80 207.95
1013 -8.54 0.00 0.00 3.90 206.65
1014 -8.62 0.00 0.00 7.60 205.49
1015 -8.67 0.00 0.00 4.70 202.97
1016 -8.71 9.71 0.00 1.20 203.79
1017 -5.68 143.25 580.74 1.00 210.86
1018 -3.75 324.83 730.43 1.20 207.79
1019 -2.98 340.10 579.50 1.40 215.88
1020 -2.34 384.98 518.13 0.50 221.29
1021 -1.68 446.56 611.71 0.40 216.64
1022 -1.65 327.51 236.56 1.00 226.53
1023 -2.19 215.26 96.39 0.80 232.84
1024 -3.42 26.18 0.00 1.20 245.73
1025 -4.43 12.99 0.00 1.10 243.94
1026 -5.27 8.54 0.00 0.20 250.61
1027 -5.63 0.00 0.00 0.80 248.78
1028 -6.03 0.00 0.00 1.50 246.82
1029 -6.74 0.00 0.00 2.30 245.66
1030 -6.82 0.00 0.00 3.00 245.28
1031 -7.29 0.00 0.00 4.70 240.59
1032 -7.61 0.00 0.00 5.00 241.38
1033 -8.24 0.00 0.00 3.90 235.98
1034 -8.88 0.00 0.00 2.80 232.86
1035 -9.53 0.00 0.00 2.10 231.94
1036 -10.22 0.00 0.00 1.70 228.60
1037 -9.92 0.00 0.00 2.30 227.86
1038 -10.13 0.00 0.00 2.80 227.54
1039 -10.30 0.00 0.00 4.70 226.90
1040 -10.47 3.69 0.00 2.50 225.84
1041 -10.27 9.66 0.00 1.90 229.88
1042 -9.72 71.25 0.00 1.20 225.66
1043 -9.10 143.48 7.01 2.80 221.96
1044 -7.80 359.78 339.39 0.60 214.66
1045 -7.15 324.76 155.38 1.00 221.32
1046 -6.70 332.58 189.58 1.20 222.03
1047 -6.49 292.30 274.69 3.50 222.72
1048 -7.09 80.51 0.00 4.70 235.06
1049 -7.69 29.96 0.00 2.30 235.20
1050 -8.23 7.98 0.00 3.90 231.25
1051 -8.78 0.00 0.00 2.10 227.32
1052 -9.33 0.00 0.00 0.40 223.44
1053 -9.87 0.00 0.00 0.00 219.59
1054 -10.42 0.00 0.00 0.00 215.79
1055 -10.97 0.00 0.00 0.00 213.47
1056 -11.52 0.00 0.00 0.40 210.88
1057 -12.01 0.00 0.00 0.10 206.88
1058 -12.71 0.00 0.00 0.40 203.33
1059 -13.42 0.00 0.00 0.30 199.37
1060 -13.88 0.00 0.00 0.30 196.09
1061 -14.34 0.00 0.00 0.30 192.56
1062 -14.80 0.00 0.00 1.40 191.87
1063 -15.18 0.00 0.00 3.00 190.18
1064 -15.56 9.08 0.00 5.00 188.45
1065 -14.15 117.58 529.12 3.90 189.98
1066 -13.36 261.52 728.05 7.30 187.00
1067 -12.67 385.21 825.44 5.80 187.45
1068 -12.15 467.05 866.68 5.80 187.26
1069 -11.82 505.91 900.85 9.10 188.11
1070 -11.70 490.99 881.32 5.80 186.98
1071 -11.86 402.99 837.13 1.20 187.41
1072 -12.34 285.23 752.14 2.30 186.59
1073 -13.14 140.45 564.25 1.40 189.41
1074 -14.12 16.74 0.00 1.50 189.07
1075 -14.56 0.00 0.00 1.10 191.11
1076 -14.99 0.00 0.00 1.00 190.22
1077 -15.42 0.00 0.00 1.20 190.44
1078 -15.85 0.00 0.00 1.50 188.92
1079 -16.28 0.00 0.00 1.20 186.93
1080 -15.43 0.00 0.00 3.70 190.30
1081 -15.19 0.00 0.00 2.50 193.50
1082 -14.86 0.00 0.00 3.50 194.29
1083 -14.54 0.00 0.00 1.50 196.27
1084 -14.34 0.00 0.00 2.10 193.72
1085 -14.16 0.00 0.00 0.60 199.19
1086 -13.94 0.00 0.00 1.40 201.70
1087 -13.78 0.00 0.00 5.00 204.83
1088 -13.62 7.50 0.00 2.50 205.86
1089 -11.51 66.29 37.64 0.80 209.59
1090 -10.40 141.78 64.72 1.50 212.14
1091 -8.44 276.84 236.58 0.50 214.61
1092 -7.37 290.33 117.65 3.00 210.79
1093 -7.00 303.62 109.03 5.00 222.96
1094 -6.00 334.15 247.10 3.50 225.69
1095 -5.08 415.99 659.67 2.30 220.14
1096 -5.33 210.14 241.63 1.50 219.27
1097 -6.10 109.44 261.40 4.30 208.08
1098 -7.13 26.03 109.22 3.70 202.75
1099 -7.38 0.00 0.00 2.80 203.14
1100 -7.62 0.00 0.00 1.90 203.48
1101 -7.87 0.00 0.00 1.50 201.39
1102 -8.11 0.00 0.00 0.30 201.85
1103 -8.36 0.00 0.00 0.40 201.21
1104 -8.60 0.00 0.00 1.20 201.20
1105 -9.15 0.00 0.00 1.70 198.71
1106 -9.75 0.00 0.00 0.70 198.54
1107 -10.36 0.00 0.00 0.20 197.88
1108 -10.69 0.00 0.00 1.70 195.83
1109 -11.02 0.00 0.00 1.50 197.59
1110 -11.36 0.00 0.00 1.40 195.69
1111 -11.60 0.00 0.00 1.70 192.79
1112 -11.84 11.74 0.00 1.40 190.87
1113 -8.85 129.28 573.15 0.60 197.86
1114 -7.10 282.83 784.08 0.70 199.85
1115 -5.59 405.48 860.65 1.10 202.36
1116 -4.40 484.43 888.34 0.80 205.59
1117 -3.55 518.68 906.61 0.50 205.68
1118 -3.09 495.95 898.27 1.10 209.38
1119 -3.05 418.25 855.91 1.90 210.83
1120 -3.57 298.15 771.57 1.40 211.95
1121 -4.66 150.23 586.67 4.30 212.86
1122 -6.06 20.16 0.00 4.70 209.99
1123 -6.47 0.00 0.00 3.30 206.78
1124 -6.89 0.00 0.00 2.10 208.13
1125 -7.31 0.00 0.00 1.70 210.94
1126 -7.72 0.00 0.00 1.70 212.45
1127 -8.14 0.00 0.00 1.20 210.56
1128 -8.56 0.00 0.00 1.00 210.56
1129 -8.76 0.00 0.00 1.00 208.61
1130 -8.93 0.00 0.00 1.50 208.88
1131 -9.10 0.00 0.00 1.90 211.82
1132 -9.17 0.00 0.00 1.10 209.69
1133 -9.24 0.00 0.00 1.50 208.88
1134 -9.27 0.00 0.00 3.00 212.05
1135 -9.31 0.00 0.00 3.50 213.33
1136 -8.92 12.21 0.00 1.90 213.42
1137 -7.30 120.57 457.10 1.40 214.55
1138 -5.31 266.43 676.65 2.50 212.74
1139 -3.45 381.49 743.35 3.70 218.50
1140 -1.94 448.27 725.80 4.30 220.72
1141 -0.80 472.18 664.17 5.40 224.20
1142 -0.28 400.13 454.55 5.40 230.96
1143 -0.10 339.29 435.47 6.30 230.06
1144 -0.45 235.71 386.25 2.10 227.98
1145 -1.35 115.88 264.18 1.40 242.70
1146 -2.46 20.11 0.00 1.70 227.71
1147 -3.23 0.00 0.00 2.30 227.67
1148 -3.99 0.00 0.00 2.30 224.27
1149 -4.75 0.00 0.00 1.70 219.69
1150 -5.51 0.00 0.00 2.30 216.70
1151 -6.28 0.00 0.00 2.50 215.10
1152 -7.04 0.00 0.00 2.50 211.76
1153 -7.94 0.00 0.00 2.80 211.57
1154 -8.94 0.00 0.00 5.80 209.80
1155 -9.94 0.00 0.00 1.90 204.01
1156 -10.48 0.00 0.00 1.00 200.13
1157 -11.03 0.00 0.00 0.70 198.39
1158 -11.42 0.00 0.00 0.80 197.58
1159 -11.82 0.00 0.00 0.50 194.38
1160 -11.53 14.54 0.00 1.70 193.30
1161 -9.66 163.83 643.96 1.20 196.39
1162 -7.59 336.87 826.23 0.20 194.85
1163 -5.67 479.28 920.52 0.30 196.12
1164 -4.06 572.60 962.75 0.10 199.46
1165 -2.87 606.24 974.26 0.10 199.76
1166 -2.15 578.79 966.18 0.10 197.52
1167 -1.92 492.06 930.60 0.00 200.31
1168 -2.26 355.08 845.85 0.40 203.84
1169 -3.30 187.64 686.99 0.20 205.25
1170 -4.84 23.32 27.87 0.30 203.88
1171 -5.32 0.00 0.00 0.10 203.46
1172 -5.81 0.00 0.00 0.10 202.75
1173 -6.29 0.00 0.00 0.80 201.68
1174 -6.78 0.00 0.00 0.70 203.37
1175 -7.26 0.00 0.00 0.50 204.99
1176 -7.74 0.00 0.00 1.20 204.51
1177 -7.83 0.00 0.00 0.40 205.37
1178 -7.87 0.00 0.00 0.10 203.35
1179 -7.91 0.00 0.00 1.70 202.10
1180 -7.91 0.00 0.00 2.50 199.25
1181 -7.92 0.00 0.00 0.40 202.63
1182 -7.90 0.00 0.00 1.00 204.21
1183 -7.89 0.00 0.00 3.00 205.09
1184 -7.36 15.67 0.00 0.50 203.13
1185 -5.21 151.46 647.64 0.20 208.99
1186 -2.84 308.82 817.91 0.30 214.68
1187 -0.61 439.17 902.77 0.50 217.31
1188 1.32 527.34 944.22 0.70 212.13
1189 2.81 559.17 953.71 1.20 214.48
1190 3.77 535.51 945.85 2.50 212.99
1191 4.20 459.31 915.80 1.90 213.04
1192 4.01 336.24 840.28 1.00 215.08
1193 3.01 179.49 684.57 0.80 219.49
1194 1.45 25.64 42.40 0.20 217.34
1195 0.67 0.00 0.00 0.40 224.19
1196 -0.06 0.00 0.00 0.50 221.44
1197 -0.79 0.00 0.00 1.50 220.33
1198 -1.53 0.00 0.00 2.50 220.12
1199 -2.26 0.00 0.00 6.30 221.32
1200 -2.99 0.00 0.00 3.30 221.32
1201 -3.90 0.00 0.00 1.90 219.69
1202 -4.88 0.00 0.00 1.00 219.51
1203 -5.86 0.00 0.00 0.80 216.04
1204 -6.38 0.00 0.00 1.50 212.17
1205 -6.91 0.00 0.00 0.20 212.02
1206 -7.28 0.00 0.00 0.20 213.88
1207 -7.66 0.00 0.00 0.60 215.47
1208 -7.20 19.76 7.38 2.10 216.95
1209 -5.54 148.40 610.13 3.00 220.75
1210 -3.71 295.80 769.32 4.70 222.36
1211 -2.07 407.54 748.19 3.00 222.56
1212 -1.02 427.70 491.74 6.80 229.92
1213 0.70 658.54 806.76 3.90 214.63
1214 1.86 632.32 959.62 5.40 216.26
1215 2.39 544.27 931.59 6.30 218.23
