Hour	Heat demand [kW]
7873	0.13547758
7874	0.14135535
7875	0.150855336
7876	0.190233056
7877	0.27074405
7878	0.351666154
7879	0.322310642
7880	0.293966238
7881	0.277588484
7882	0.262666284
7883	0.241166316
7884	0.226144116
7885	0.212121914
7886	0.198255266
7887	0.194255272
7888	0.19219972
7889	0.199444154
7890	0.20355526
7891	0.198021934
7892	0.191555276
7893	0.182888622
7894	0.124466486
7895	0.100110966
7896	0.095122084
7897	0.095710972
7898	0.100799854
7899	0.112555392
7900	0.141510906
7901	0.20316637
7902	0.276055154
7903	0.263566284
7904	0.246866308
7905	0.228466334
7906	0.21299969
7907	0.201255262
7908	0.201677484
7909	0.190055278
7910	0.172388638
7911	0.17241086
7912	0.177333076
7913	0.196877492
7914	0.20487748
7915	0.210099694
7916	0.20732192
7917	0.193755274
7918	0.134822026
7919	0.110266506
7920	0.107922066
7921	0.107277622
7922	0.110555394
7923	0.119888714
7924	0.150644226
7925	0.21898857
7926	0.288655136
7927	0.279121816
7928	0.270421828
7929	0.25065519
7930	0.232566328
7931	0.212655246
7932	0.20032193
7933	0.192655276
7934	0.184710842
7935	0.185755286
7936	0.194677494
7937	0.207133032
7938	0.232655216
7939	0.247677418
7940	0.244099644
7941	0.226366338
7942	0.15901088
7943	0.130566476
7944	0.126399816
7945	0.126077594
7946	0.129333146
7947	0.141077572
7948	0.178055296
7949	0.26068851
7950	0.339066174
7951	0.327488412
7952	0.315832874
7953	0.29185513
7954	0.277721818
7955	0.263977394
7956	0.2519663
7957	0.238088542
7958	0.22659967
7959	0.225821894
7960	0.234344104
7961	0.24557742
7962	0.253821852
7963	0.262432952
7964	0.261166286
7965	0.243277424
7966	0.170244196
7967	0.139988686
7968	0.135633136
7969	0.136199802
7970	0.13984424
7971	0.152488666
7972	0.190233056
7973	0.275066266
7974	0.35526615
7975	0.344766164
7976	0.332655072
7977	0.307699552
7978	0.283744032
7979	0.265399614
7980	0.2519663
7981	0.23938854
7982	0.237688542
7983	0.23795521
7984	0.239299652
7985	0.244288534
7986	0.239266318
7987	0.227544114
7988	0.212577468
7989	0.190133056
7990	0.12877759
7991	0.113166502
7992	0.114310944
7993	0.11739983
7994	0.119577604
7995	0.123966486
7996	0.152677556
7997	0.221855232
7998	0.295855124
7999	0.286032916
8000	0.267055166
8001	0.25065519
8002	0.24761075
8003	0.22406634
8004	0.22071079
8005	0.225110784
8006	0.205655256
8007	0.197899712
8008	0.200877486
8009	0.209699694
8010	0.218110794
8011	0.22486634
8012	0.224399674
8013	0.21187747
8014	0.152099778
8015	0.129122034
8016	0.129233146
8017	0.134033138
8018	0.140599796
8019	0.156555328
8020	0.198355266
8021	0.285132918
8022	0.367866132
8023	0.355132816
8024	0.344432832
8025	0.31721065
8026	0.29276624
8027	0.268255166
8028	0.250599636
8029	0.23938854
8030	0.22659967
8031	0.225821894
8032	0.234344104
8033	0.24557742
8034	0.260432954
8035	0.269144052
8036	0.262488506
8037	0.244488534
8038	0.173699748
8039	0.141444238
8040	0.135633136
8041	0.136199802
8042	0.14135535
8043	0.155744218
8044	0.193277496
8045	0.272188492
8046	0.364266136
8047	0.355132816
8048	0.34106617
8049	0.29661068
8050	0.273199602
8051	0.236888544
8052	0.217988572
8053	0.206933032
8054	0.214277466
8055	0.225821894
8056	0.228144112
8057	0.246855196
8058	0.257788514
8059	0.27317738
8060	0.27824404
8061	0.24932186
8062	0.17109975
8063	0.14216646
8064	0.139188686
8065	0.139822018
8066	0.144355346
8067	0.158188658
8068	0.198355266
8069	0.283688476
8070	0.364266136
8071	0.348221716
8072	0.332655072
8073	0.306110666
8074	0.280732924
8075	0.25399963
8076	0.228855222
8077	0.205633034
8078	0.193333052
8079	0.199110822
8080	0.213266356
8081	0.230199664
8082	0.24456631
8083	0.250355192
8084	0.248032972
8085	0.23603299
8086	0.1676442
8087	0.139266464
8088	0.137055356
8089	0.139099798
8090	0.136099802
8091	0.149222006
8092	0.191255278
8093	0.27794404
8094	0.366066134
8095	0.362043918
8096	0.351155044
8097	0.315621762
8098	0.288255136
8099	0.259699622
8100	0.222066344
8101	0.203033038
8102	0.189633058
8103	0.197899712
8104	0.218233016
8105	0.243010758
8106	0.256466294
8107	0.267810722
8108	0.25328852
8109	0.232410772
8110	0.166788646
8111	0.138544242
8112	0.136344246
8113	0.138377576
8114	0.144355346
8115	0.154933108
8116	0.193277496
8117	0.279377372
8118	0.360666142
8119	0.348221716
8120	0.32928841
8121	0.299777342
8122	0.274710712
8123	0.242588536
8124	0.212555246
8125	0.216021908
8126	0.205655256
8127	0.207610808
8128	0.224421896
8129	0.234044104
8130	0.241910758
8131	0.255732962
8132	0.25459963
8133	0.233621882
8134	0.163333096
8135	0.133466472
8136	0.124977596
8137	0.12391093
8138	0.124833152
8139	0.13455536
8140	0.166888646
8141	0.234799658
8142	0.29945512
8143	0.30331067
8144	0.280510702
8145	0.24273298
8146	0.191921942
8147	0.149933116
8148	0.140533128
8149	0.127733148
8150	0.1144665
8151	0.114133168
8152	0.130233144
8153	0.153310888
8154	0.161221988
8155	0.161788654
8156	0.1600331
8157	0.149055338
8158	0.109777618
8159	0.088510982
8160	0.087310984
8161	0.088477648
8162	0.091788756
8163	0.097888746
8164	0.128310924
8165	0.190221946
8166	0.256255182
8167	0.248021862
8168	0.238455208
8169	0.207866364
8170	0.187410838
8171	0.186999728
8172	0.173144192
8173	0.154999774
8174	0.142810904
8175	0.14327757
8176	0.15129978
8177	0.153310888
8178	0.16652198
8179	0.173866414
8180	0.170544196
8181	0.162344208
8182	0.110644284
8183	0.089966536
8184	0.085177654
8185	0.0834221
8186	0.084277656
8187	0.088110982
8188	0.118155384
8189	0.187355282
8190	0.267055166
8191	0.254932962
8192	0.231732996
8193	0.19361083
8194	0.172355304
8195	0.155633106
8196	0.154121998
8197	0.138122022
8198	0.13172203
8199	0.13963313
8200	0.167410868
8201	0.187910838
8202	0.202233038
8203	0.222177454
8204	0.225710782
8205	0.20945525
8206	0.147777562
8207	0.12258871
8208	0.115733164
8209	0.116677608
8210	0.117322052
8211	0.130488698
8212	0.157755326
8213	0.231921884
8214	0.303055114
8215	0.289488468
8216	0.268732942
8217	0.226888558
8218	0.19493305
8219	0.178444184
8220	0.167710866
8221	0.148510894
8222	0.134188694
8223	0.13963313
8224	0.146344232
8225	0.158433102
8226	0.16916642
8227	0.17788863
8228	0.178421962
8229	0.165977536
8230	0.115822054
8231	0.098666524
8232	0.095833194
8233	0.09426653
8234	0.095544306
8235	0.10441096
8236	0.132377586
8237	0.195977492
8238	0.25805518
8239	0.248021862
8240	0.238455208
8241	0.217377462
8242	0.20245526
8243	0.18985528
8244	0.179933072
8245	0.174477524
8246	0.163755318
8247	0.161477542
8248	0.167410868
8249	0.176377522
8250	0.185033064
8251	0.191310832
8252	0.18762195
8253	0.17322197
8254	0.121010934
8255	0.098666524
8256	0.095122084
8257	0.09498875
8258	0.097044304
8259	0.10441096
8260	0.130344254
8261	0.190221946
8262	0.252655188
8263	0.24284409
8264	0.233410772
8265	0.2142108
8266	0.191921942
8267	0.184144176
8268	0.179933072
8269	0.169277532
8270	0.160055322
8271	0.159055324
8272	0.164933094
8273	0.173810858
8274	0.181066404
8275	0.188633058
8276	0.18762195
8277	0.175633078
8278	0.121010934
8279	0.100110966
8280	0.096544304
8281	0.096433192
8282	0.099299856
8283	0.11011095
8284	0.142522014
8285	0.208921918
8286	0.276055154
8287	0.270477384
8288	0.26201073
8289	0.24273298
8290	0.228044112
8291	0.212655246
8292	0.203044148
8293	0.193944162
8294	0.184710842
8295	0.185755286
8296	0.190966388
8297	0.20072193
8298	0.211488582
8299	0.223521896
8300	0.225710782
8301	0.213088578
8302	0.149510894
8303	0.12186649
8304	0.117866496
8305	0.118844272
8306	0.1225776
8307	0.13455536
8308	0.171966416
8309	0.249177416
8310	0.326466192
8311	0.318855092
8312	0.310788436
8313	0.287099582
8314	0.264177394
8315	0.241166316
8316	0.219344126
8317	0.197844156
8318	0.185933062
8319	0.182121958
8320	0.183521956
8321	0.1904775
8322	0.185033064
8323	0.19533305
8324	0.198121934
8325	0.18529973
8326	0.12877759
8327	0.100844298
8328	0.097255414
8329	0.098599856
8330	0.097788746
8331	0.10766651
8332	0.136433134
8333	0.197410824
8334	0.263455172
8335	0.254932962
8336	0.245188532
8337	0.220544124
8338	0.196433048
8339	0.188421948
8340	0.1758553
8341	0.169277532
8342	0.161288654
8343	0.160266434
8344	0.172377526
8345	0.182788622
8346	0.20752192
8347	0.222177454
8348	0.219144126
8349	0.196166382
8350	0.139144242
8351	0.11244428
8352	0.111466504
8353	0.11234428
8354	0.1150665
8355	0.123144266
8356	0.153688666
8357	0.217544128
8358	0.28505514
8359	0.279121816
8360	0.272099604
8361	0.247488528
8362	0.225033006
8363	0.199833042
8364	0.181299736
8365	0.178366408
8366	0.168688644
8367	0.17241086
8368	0.184766398
8369	0.199444154
8370	0.20752192
8371	0.208755252
8372	0.203377482
8373	0.18651084
8374	0.131366476
8375	0.10664429
8376	0.100810964
8377	0.102944294
8378	0.100799854
8379	0.102777628
8380	0.126277594
8381	0.187355282
8382	0.241855204
8383	0.246299642
8384	0.235099658
8385	0.20945525
8386	0.196433048
8387	0.179866404
8388	0.178577518
8389	0.171877528
8390	0.179777516
8391	0.188188614
8392	0.19219972
8393	0.204566368
8394	0.212810802
8395	0.21412191
8396	0.217821906
8397	0.19979971
8398	0.140010908
8399	0.120410936
8400	0.115733164
8401	0.113788724
8402	0.114310944
8403	0.121522046
8404	0.155721996
8405	0.231921884
8406	0.303055114
8407	0.280844036
8408	0.26201073
8409	0.241144094
8410	0.226544114
8411	0.205533034
8412	0.192166386
8413	0.1835664
8414	0.179777516
8415	0.179688628
8416	0.18601084
8417	0.191755276
8418	0.198266378
8419	0.20204415
8420	0.196810824
8421	0.178055296
8422	0.12359982
8423	0.100110966
8424	0.095122084
8425	0.097155414
8426	0.101544296
8427	0.10847762
8428	0.145566454
8429	0.211799692
8430	0.263455172
8431	0.251477412
8432	0.226688558
8433	0.203121926
8434	0.191921942
8435	0.168466422
8436	0.147322008
8437	0.134222026
8438	0.134188694
8439	0.13963313
8440	0.155021996
8441	0.16612198
8442	0.16652198
8443	0.159099768
8444	0.14033313
8445	0.124899818
8446	0.087322096
8447	0.069666566
8448	0.067411012
8449	0.068955456
8450	0.07225545
8451	0.092999864
8452	0.126277594
8453	0.190221946
8454	0.268855164
8455	0.275666266
8456	0.287244026
8457	0.260166288
8458	0.270188496
8459	0.236888544
8460	0.22071079
8461	0.230299664
8462	0.214277466
8463	0.213677466
8464	0.219466348
8465	0.222510788
8466	0.227366336
8467	0.24902186
8468	0.250666302
8469	0.226366338
8470	0.159877546
8471	0.129844256
8472	0.124977596
8473	0.126799816
8474	0.127833148
8475	0.140266462
8476	0.178055296
8477	0.256366294
8478	0.330066186
8479	0.31021066
8480	0.2973329
8481	0.269666274
8482	0.255144074
8483	0.251144078
8484	0.23837743
8485	0.222510788
8486	0.20812192
8487	0.208821918
8488	0.214510798
8489	0.22506634
8490	0.235299658
8491	0.242310758
8492	0.237532988
8493	0.227577446
8494	0.161599764
8495	0.134188694
8496	0.125688706
8497	0.124633152
8498	0.12633315
8499	0.1369998
8500	0.172977526
8501	0.247744084
8502	0.326466192
8503	0.320577312
8504	0.307421774
8505	0.282344034
8506	0.267177388
8507	0.251144078
8508	0.239732984
8509	0.232899662
8510	0.220444124
8511	0.217321906
8512	0.229377444
8513	0.243010758
8514	0.257788514
8515	0.267810722
8516	0.259855178
8517	0.240866316
8518	0.170244196
8519	0.141444238
8520	0.138477576
8521	0.139822018
8522	0.14359979
8523	0.154110886
8524	0.193277496
8525	0.276499598
8526	0.351666154
8527	0.341310614
8528	0.337699508
8529	0.314043988
8530	0.29427735
8531	0.275377376
8532	0.258755178
8533	0.243288534
8534	0.230299664
8535	0.23431077
8536	0.26159962
8537	0.28017737
8538	0.304088446
8539	0.328199522
8540	0.32421064
8541	0.309721772
8542	0.222066344
8543	0.18204418
8544	0.176855298
8545	0.17596641
8546	0.177399742
8547	0.18915528
8548	0.227799668
8549	0.322510642
8550	0.412866066
8551	0.394866092
8552	0.378077228
8553	0.363166138
8554	0.333410626
8555	0.306743998
8556	0.291377354
8557	0.269255164
8558	0.256177404
8559	0.251310746
8560	0.25664407
8561	0.268644054
8562	0.28027737
8563	0.289277356
8564	0.286121806
8565	0.265021836
8566	0.189244168
8567	0.159566434
8568	0.156955328
8569	0.157177548
8570	0.162377542
8571	0.176121966
8572	0.223733008
8573	0.32107731
8574	0.414677174
8575	0.401777192
8576	0.389843878
8577	0.361577252
8578	0.334921734
8579	0.306743998
8580	0.29681068
8581	0.288732914
8582	0.275888488
8583	0.278021818
8584	0.293821794
8585	0.323743974
8586	0.345088386
8587	0.36308836
8588	0.358366146
8589	0.33629951
8590	0.23847743
8591	0.188566392
8592	0.179699738
8593	0.181755292
8594	0.187166394
8595	0.203821926
8596	0.25622185
8597	0.381466112
8598	0.492077062
8599	0.474332642
8600	0.450399344
8601	0.410699402
8602	0.381577222
8603	0.349499492
8604	0.329421742
8605	0.314699542
8606	0.291910686
8607	0.285299584
8608	0.292588464
8609	0.30067734
8610	0.313343988
8611	0.324166194
8612	0.316332872
8613	0.291599576
8614	0.203921926
8615	0.1675442
8616	0.158377548
8617	0.151388668
8618	0.151866446
8619	0.15982199
8620	0.194299718
8621	0.272188492
8622	0.346266162
8623	0.334399514
8624	0.315832874
8625	0.277588484
8626	0.24912186
8627	0.238310764
8628	0.216633018
8629	0.20823303
8630	0.197033046
8631	0.194255272
8632	0.207077476
8633	0.219944124
8634	0.226044116
8635	0.2369441
8636	0.23096633
8637	0.215499686
8638	0.152966444
8639	0.126210928
8640	0.122133156
8641	0.122466488
8642	0.12633315
8643	0.1369998
8644	0.168921976
8645	0.254932962
8646	0.34086617
8647	0.320577312
8648	0.309110662
8649	0.277588484
8650	0.255144074
8651	0.248299638
8652	0.234299658
8653	0.22121079
8654	0.20812192
8655	0.207610808
8656	0.214510798
8657	0.228910778
8658	0.241910758
8659	0.254388518
8660	0.249344082
8661	0.229999666
8662	0.161599764
8663	0.13202203
8664	0.124977596
8665	0.126077594
8666	0.127833148
8667	0.137822022
8668	0.171966416
8669	0.247744084
8670	0.322855086
8671	0.301577338
8672	0.287244026
8673	0.26333295
8674	0.244599644
8675	0.22691078
8676	0.211188582
8677	0.196544158
8678	0.187166394
8679	0.178477518
8680	0.17981085
8681	0.185344174
8682	0.195621938
8683	0.211444136
8684	0.212577468
8685	0.194966382
8686	0.134822026
8687	0.105910956
8688	0.100099854
8689	0.097155414
8690	0.097788746
8691	0.106033178
8692	0.131355364
8693	0.193099718
8694	0.256255182
8695	0.23938854
8696	0.228366334
8697	0.212621912
8698	0.199444154
8699	0.172744194
8700	0.1758553
8701	0.15759977
8702	0.144044234
8703	0.13842202
8704	0.1451109
8705	0.154588664
8706	0.158577546
8707	0.16581087
8708	0.166599758
8709	0.153888664
8710	0.107188732
8711	0.085610986
8712	0.080910994
8713	0.080522106
8714	0.086533208
8715	0.095444306
8716	0.118155384
8717	0.167221978
8718	0.21664413
8719	0.204833036
8720	0.193044164
8721	0.17301086
8722	0.160310878
8723	0.144233124
8724	0.136455356
8725	0.130333144
8726	0.126788704
8727	0.131133142
8728	0.141388684
8729	0.154588664
8730	0.158577546
8731	0.169844198
8732	0.166599758
8733	0.14785534
8734	0.103733182
8735	0.079810994
8736	0.071677674
8737	0.074022114
8738	0.080522106
8739	0.086477652
8740	0.106988734
8741	0.158588658
8742	0.213044134
8743	0.204833036
8744	0.213233022
8745	0.184099732
8746	0.160310878
8747	0.142810904
8748	0.136455356
8749	0.135522024
8750	0.128022036
8751	0.125066484
8752	0.130233144
8753	0.136655356
8754	0.141388684
8755	0.147022008
8756	0.146899786
8757	0.136977578
8758	0.095099862
8759	0.07763322
